tab 	pmag_specimens
direction_type	er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_Z	specimen_b	specimen_b_beta	specimen_b_sigma	specimen_correction	specimen_dang	specimen_dec	specimen_description	specimen_direction_type	specimen_drat	specimen_drats	specimen_f	specimen_fvds	specimen_gamma	specimen_grade	specimen_inc	specimen_int	specimen_int_mad	specimen_int_n	specimen_int_ptrm_n	specimen_lab_field_dc	specimen_md	specimen_q	specimen_rsc	specimen_tilt_correction
l	unknown	This study	807	0807c791058	0807c	0807c7910582	0807c7910582:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.480e+02	3.980e+02	K	-1.0	-1.457	0.059	0.087	u	8.0	127.5		l	6.8	7.5	0.508	0.400	2.2		64.0	3.6430e-05	5.2	11	8	2.500e-05	-1	7.6	0.9684	-1
l	unknown	This study	807	0807c791058	0807c	0807c7910583	0807c7910583:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-1.704	0.037	0.064	u	5.7	74.5		l	5.2	0.2	0.674	0.561	2.8		34.4	4.2592e-05	6.4	13	7	2.500e-05	-1	16.3	0.9846	-1
l	unknown	This study	807	0807c792119	0807c	0807c7921192	0807c7921192:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	3.730e+02	K	-1.0	-0.201	0.054	0.011	u	33.1	67.8		l	13.2	11.1	0.616	0.092	0.7		20.5	5.0156e-06	14.0	9	7	2.500e-05	-1	9.4	0.9798	-1
l	unknown	This study	807	0807c792119	0807c	0807c7921193	0807c7921193:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	4.480e+02	K	-1.0	-0.134	0.072	0.010	u	33.8	152.3		l	10.7	14.1	0.411	0.110	0.4		-2.6	3.3488e-06	12.5	6	6	2.500e-05	-1	4.4	0.9792	-1
l	unknown	This study	807	0807c792143	0807c	0807c7921432	0807c7921432:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	3.730e+02	K	-1.0	-1.061	0.056	0.060	u	6.4	42.7		l	12.6	12.3	0.239	0.168	2.6		65.3	2.6523e-05	9.6	9	7	2.500e-05	-1	3.5	0.9779	-1
l	unknown	This study	807	0807c794027	0807c	0807c7940271	0807c7940271:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:SM-TTEST:IE-TT	pmagpy-2.141	7.980e+02	5.980e+02	K	1.2	-0.737	0.032	0.023	u	3.3	27.6		l	28.8	50.5	0.764	0.716	1.3		1.2	2.9475e-05	3.7	9	8	4.000e-05	2	19.5	0.9929	-1
l	unknown	This study	807	0807c79x026	0807c	0807c79x0261	0807c79x0261:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	3.730e+02	K	-1.0	-0.508	0.080	0.041	u	13.7	57.9		l	15.0	27.4	0.211	0.170	2.1		0.6	1.2694e-05	15.0	10	7	2.500e-05	-1	2.3	0.9489	-1
l	unknown	This study	807	0807c79x026	0807c	0807c79x0262	0807c79x0262:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.730e+02	K	-1.0	-0.955	0.055	0.052	u	3.5	37.3		l	15.9	5.6	0.345	0.296	3.9		-34.0	2.3865e-05	8.7	14	6	2.500e-05	-1	5.7	0.9643	-1
l	unknown	This study	807	0807c825015	0807c	0807c8250152	0807c8250152:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	3.730e+02	K	-1.0	-0.950	0.065	0.062	u	0.7	322.8		l	11.5	10.7	0.842	0.732	1.5		50.9	2.3740e-05	3.6	17	8	2.500e-05	-1	12.0	0.9378	-1
l	unknown	This study	807	0807c825015	0807c	0807c8250153	0807c8250153:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	3.730e+02	K	-1.0	-2.141	0.041	0.088	u	5.0	205.8		l	4.2	16.6	0.729	0.671	2.4		50.1	5.3531e-05	4.9	15	7	2.500e-05	-1	15.9	0.9779	-1
l	unknown	This study	807	0807c857130	0807c	0807c8571302	0807c8571302:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	5.230e+02	K	-1.0	-1.373	0.037	0.050	u	16.5	193.5		l	14.7	36.3	0.323	0.252	8.1		15.5	3.4337e-05	8.9	11	8	2.500e-05	-1	7.7	0.9879	-1
l	unknown	This study	807	0807c857130	0807c	0807c8571303	0807c8571303:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-1.178	0.035	0.041	u	6.4	40.8		l	19.3	27.4	0.383	0.298	6.9		-30.9	2.9458e-05	10.4	13	6	2.500e-05	-1	10.0	0.9867	-1
l	unknown	This study	807	0807c861105	0807c	0807c8611052	0807c8611052:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	6.480e+02	K	-1.0	-0.697	0.024	0.016	u	2.0	169.1		l	19.8	6.8	0.661	0.518	0.8		20.1	1.7429e-05	2.5	6	8	2.500e-05	-1	18.9	0.9978	-1
l	unknown	This study	807	0807c861105	0807c	0807c8611053	0807c8611053:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.480e+02	3.730e+02	K	-1.0	-0.531	0.081	0.043	u	11.3	64.5		l	41.7	80.9	0.134	0.087	0.6		-41.3	1.3287e-05	30.1	12	7	2.500e-05	-1	1.2	0.9352	-1
l	unknown	This study	807	0807c861105	0807c	0807c8611054	0807c8611054:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	5.480e+02	3.730e+02	K	0.0	-0.118	0.201	0.024	u	14.2	239.9		l	1.4	2.6	0.158	0.143	3.3		30.0	4.7182e-06	13.1	6	2	4.000e-05	1	0.6	0.8448	-1
l	unknown	This study	807	0807c861105	0807c	0807c8611055	0807c8611055:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.980e+02	6.980e+02	K	0.0	-0.565	0.017	0.010	u	4.7	243.7		l	25.5	17.1	0.799	0.536	2.6		34.9	2.2606e-05	5.6	5	8	4.000e-05	2	34.1	0.9991	-1
l	unknown	This study	807	0807c861105	0807c	0807c8611056	0807c8611056:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.730e+02	4.230e+02	K	0.0	-0.517	0.048	0.025	u	7.3	265.0		l	19.9	6.7	0.771	0.544	2.7		-8.0	2.0698e-05	14.6	14	8	4.000e-05	4	13.1	0.9727	-1
l	unknown	This study	807	0807c862006	0807c	0807c8620062	0807c8620062:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.730e+02	K	-1.0	-0.902	0.042	0.038	u	5.0	65.0		l	19.8	28.3	0.507	0.433	4.4		-16.5	2.2560e-05	6.9	14	6	2.500e-05	-1	10.8	0.9791	-1
l	unknown	This study	807	0807c862006	0807c	0807c8620063	0807c8620063:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	4.730e+02	K	-1.0	-0.338	0.044	0.015	u	14.1	167.6		l	11.5	13.7	0.221	0.161	1.6		-1.8	8.4382e-06	9.2	7	6	2.500e-05	-1	4.1	0.9905	-1
l	unknown	This study	807	0807c862074	0807c	0807c8620743	0807c8620743:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.730e+02	K	-1.0	-0.320	0.101	0.032	u	22.0	278.8		l	33.6	40.2	0.542	0.387	1.7		-31.2	8.0025e-06	20.0	14	6	2.500e-05	-1	4.7	0.8812	-1
l	unknown	This study	807	0807c86x091	0807c	0807c86x0913	0807c86x0913:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	3.730e+02	K	-1.0	-0.405	0.033	0.013	u	2.7	197.6		l	8.6	20.4	0.348	0.266	4.1		54.0	1.0115e-05	14.7	10	6	2.500e-05	-1	8.8	0.9914	-1
l	unknown	This study	807	0807c871048	0807c	0807c8710483	0807c8710483:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.980e+02	K	-1.0	-0.404	0.067	0.027	u	4.9	1.3		l	16.2	22.2	0.573	0.353	1.3		58.9	1.0110e-05	8.8	13	6	2.500e-05	-1	7.6	0.9513	-1
l	unknown	This study	807	0807c871048	0807c	0807c8710486	0807c8710486:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	3.730e+02	K	-1.0	-0.610	0.058	0.035	u	3.6	304.8		l	24.9	22.2	0.912	0.605	4.5		-7.0	1.5240e-05	7.0	17	8	2.500e-05	-1	13.5	0.9508	-1
l	unknown	This study	807	0807c871073	0807c	0807c8710732	0807c8710732:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	4.730e+02	K	-1.0	-0.337	0.053	0.018	u	10.0	98.5		l	10.8	12.9	0.250	0.185	2.6		41.1	8.4212e-06	7.4	7	6	2.500e-05	-1	3.8	0.9862	-1
l	unknown	This study	807	0807c871073	0807c	0807c8710733	0807c8710733:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	3.730e+02	K	-1.0	-0.422	0.078	0.033	u	13.4	355.5		l	14.1	18.7	0.544	0.391	2.5		19.4	1.0558e-05	9.7	15	6	2.500e-05	-1	6.0	0.9215	-1
l	unknown	This study	807	0807c872091	0807c	0807c8720912	0807c8720912:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.730e+02	K	-1.0	-0.483	0.043	0.021	u	4.0	248.5		l	44.5	44.5	0.546	0.469	6.0		-69.7	1.2074e-05	4.5	14	6	2.500e-05	-1	11.3	0.9779	-1
l	unknown	This study	807	0807c872091	0807c	0807c8720913	0807c8720913:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	7.230e+02	K	0.0	-0.289	0.089	0.026	u	1.2	157.9		l	15.9	24.7	0.603	0.415	0.7		-29.4	1.1568e-05	4.9	5	8	4.000e-05	3	5.0	0.9762	-1
l	unknown	This study	807	0807c881057	0807c	0807c8810572	0807c8810572:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	4.230e+02	K	-1.0	-0.496	0.032	0.016	u	11.4	59.9		l	27.5	26.7	0.540	0.422	1.5		19.2	1.2410e-05	6.9	12	6	2.500e-05	-1	14.9	0.9897	-1
l	unknown	This study	807	0807c881057	0807c	0807c8810573	0807c8810573:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	3.980e+02	K	-1.0	-0.950	0.027	0.025	u	3.8	340.1		l	15.2	6.0	0.707	0.521	2.0		-25.5	2.3748e-05	5.3	14	8	2.500e-05	-1	23.0	0.9914	-1
l	unknown	This study	807	0807c892147	0807c	0807c8921471	0807c8921471:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	3.730e+02	K	0.0	-0.149	0.118	0.018	u	62.0	194.8		l	16.3	8.8	0.982	0.279	1.4		-37.4	5.9662e-06	36.1	17	8	4.000e-05	6	5.9	0.8018	-1
l	unknown	This study	807	0807c892148	0807c	0807c8921482	0807c8921482:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	4.230e+02	K	-1.0	-0.620	0.036	0.022	u	7.8	38.7		l	24.8	44.1	0.591	0.307	3.9		18.1	1.5499e-05	11.2	12	6	2.500e-05	-1	14.3	0.9869	-1
l	unknown	This study	807	0807c892148	0807c	0807c8921483	0807c8921483:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	4.730e+02	K	-1.0	-0.552	0.042	0.023	u	5.8	119.1		l	14.8	4.4	0.288	0.106	4.5		-4.7	1.3805e-05	12.4	7	6	2.500e-05	-1	5.5	0.9912	-1
l	unknown	This study	807	0807c903094	0807c	0807c9030941	0807c9030941:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	3.730e+02	K	-1.0	-0.470	0.038	0.018	u	6.0	271.7		l	10.5	9.5	0.350	0.284	0.7		12.1	1.1750e-05	10.0	11	8	2.500e-05	-1	7.9	0.9870	-1
l	unknown	This study	807	0807c903094	0807c	0807c9030942	0807c9030942:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	3.980e+02	K	-1.0	-0.773	0.043	0.033	u	3.8	353.7		l	21.8	53.0	0.580	0.394	1.3		47.9	1.9331e-05	4.2	14	8	2.500e-05	-1	12.2	0.9779	-1
l	unknown	This study	807	0807c903094	0807c	0807c9030943	0807c9030943:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.980e+02	4.230e+02	K	-1.0	-0.174	0.074	0.013	u	6.5	39.5		l	6.1	15.5	0.852	0.134	0.1		69.1	4.3595e-06	8.5	16	8	2.500e-05	-1	10.0	0.9250	-1
l	unknown	This study	807	0807c904041	0807c	0807c9040412	0807c9040412:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.980e+02	K	-1.0	-0.533	0.076	0.040	u	22.8	271.7		l	30.7	74.0	0.296	0.155	2.5		-17.2	1.3329e-05	16.8	13	6	2.500e-05	-1	3.5	0.9383	-1
l	unknown	This study	807	0807c904041	0807c	0807c9040413	0807c9040413:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-0.509	0.287	0.146	u	46.7	266.5		l	55.3	71.5	0.131	0.071	7.1		-48.4	1.2735e-05	30.5	13	6	2.500e-05	-1	0.3	0.2998	-1
l	unknown	This study	807	0807c90x093	0807c	0807c90x0935	0807c90x0935:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	5.230e+02	K	-1.0	-0.564	0.016	0.009	u	11.3	122.5		l	19.0	21.5	0.204	0.121	0.7		22.3	1.4101e-05	14.4	5	7	2.500e-05	-1	9.2	0.9992	-1
l	unknown	This study	807	0807c921120	0807c	0807c9211201	0807c9211201:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	4.480e+02	K	-1.0	-0.600	0.042	0.025	u	10.4	305.3		l	7.4	9.6	0.564	0.327	0.7		-25.6	1.5003e-05	9.8	12	8	2.500e-05	-1	11.8	0.9822	-1
l	unknown	This study	807	0807c921120	0807c	0807c9211202	0807c9211202:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	4.480e+02	K	-1.0	-0.487	0.129	0.063	u	27.3	128.8		l	27.2	0.9	0.366	0.173	2.7		86.1	1.2164e-05	29.2	10	6	2.500e-05	-1	2.4	0.8714	-1
l	unknown	This study	833	0833b812086	0833b	0833b8120861	0833b8120861:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	3.730e+02	K	-1.0	-2.022	0.104	0.211	u	19.4	238.9		l	19.7	75.6	0.637	0.348	17.7		63.9	5.0561e-05	9.9	14	7	2.500e-05	-1	5.2	0.8742	-1
l	unknown	This study	833	0833b812086	0833b	0833b8120862	0833b8120862:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.480e+02	3.730e+02	K	-1.0	-2.741	0.225	0.616	u	4.3	11.2		l	19.2	27.5	1.181	0.687	18.4		56.1	6.8524e-05	9.0	16	7	2.500e-05	-1	4.3	0.4173	-1
l	unknown	This study	833	0833b812086	0833b	0833b8120863	0833b8120863:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	4.980e+02	K	-1.0	-0.731	0.166	0.121	u	46.5	107.9		l	45.8	15.4	0.478	0.078	22.2		7.5	1.8264e-05	34.7	9	7	2.500e-05	-1	1.9	0.8163	-1
l	unknown	This study	834	0834b141032	0834b	0834b1410323	0834b1410323:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	6.230e+02	K	-1.0	-0.485	0.024	0.012	u	1.0	324.4		l	5.6	14.8	0.442	0.421	0.8		38.4	1.2120e-05	3.9	7	8	2.500e-05	-1	14.2	0.9970	-1
l	unknown	This study	834	0834b141032	0834b	0834b1410324	0834b1410324:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	4.730e+02	K	-1.0	-0.415	0.095	0.039	u	3.6	133.8		l	7.3	9.4	0.081	0.053	2.3		-69.1	1.0368e-05	7.2	6	5	2.500e-05	-1	0.7	0.9646	-1
l	unknown	This study	834	0834b141032	0834b	0834b1410325	0834b1410325:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	4.480e+02	K	-1.0	-0.531	0.013	0.007	u	2.4	101.7		l	4.8	9.1	0.442	0.217	0.5		-14.6	1.3284e-05	10.9	11	8	2.500e-05	-1	29.5	0.9985	-1
l	unknown	This study	834	0834b141032	0834b	0834b1410326	0834b1410326:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:SM-TTEST:IE-TT	pmagpy-2.141	7.480e+02	3.730e+02	K	1.2	-0.351	0.016	0.006	u	3.2	52.6		l	4.9	16.2	0.847	0.780	1.9		41.3	1.4040e-05	3.0	14	8	4.000e-05	3	47.8	0.9969	-1
l	unknown	This study	834	0834b141032	0834b	0834b1410327	0834b1410327:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:SM-TTEST:IE-TT	pmagpy-2.141	7.730e+02	3.730e+02	K	1.4	-0.357	0.025	0.009	u	4.1	104.0		l	3.1	7.8	0.856	0.722	1.1		-22.2	1.4298e-05	4.6	15	8	4.000e-05	3	29.5	0.9916	-1
l	unknown	This study	834	0834b151005	0834b	0834b1510052	0834b1510052:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	3.730e+02	K	-1.0	-0.449	0.042	0.019	u	0.4	259.3		l	97.3	58.8	0.789	0.178	0.3		64.8	1.1236e-05	3.0	16	7	2.500e-05	-1	15.8	0.9756	-1
l	unknown	This study	834	0834b151005	0834b	0834b1510053	0834b1510053:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	3.980e+02	K	-1.0	-0.362	0.076	0.028	u	19.3	23.7		l	29.1	30.1	0.825	0.444	0.4		55.2	9.0605e-06	17.0	16	8	2.500e-05	-1	9.0	0.9198	-1
l	unknown	This study	834	0834b152056	0834b	0834b1520562	0834b1520562:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	6.230e+02	K	-1.0	-0.414	0.035	0.014	u	1.4	144.0		l	6.8	11.6	0.408	0.291	0.8		-41.0	1.0357e-05	3.2	7	8	2.500e-05	-1	9.1	0.9940	-1
l	unknown	This study	834	0834b152056	0834b	0834b1520563	0834b1520563:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	6.230e+02	K	-1.0	-0.438	0.040	0.017	u	1.6	93.3		l	8.7	8.3	0.418	0.342	0.8		17.1	1.0941e-05	3.5	7	8	2.500e-05	-1	8.2	0.9920	-1
l	unknown	This study	834	0834b152056	0834b	0834b1520564	0834b1520564:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:SM-TTEST:IE-TT	pmagpy-2.141	7.730e+02	3.730e+02	K	1.4	-0.279	0.030	0.008	u	6.7	61.9		l	6.2	16.0	0.693	0.552	1.6		-5.3	1.1161e-05	6.6	15	8	4.000e-05	1	19.9	0.9880	-1
l	unknown	This study	834	0834b152056	0834b	0834b1520565	0834b1520565:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:SM-TTEST:IE-TT	pmagpy-2.141	7.730e+02	3.730e+02	K	1.1	-0.303	0.045	0.014	u	3.0	122.3		l	6.7	17.4	0.688	0.589	0.9		-65.6	1.2106e-05	3.8	15	8	4.000e-05	6	13.5	0.9741	-1
l	unknown	This study	834	0834b152056	0834b	0834b1520566	0834b1520566:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:SM-TTEST:IE-TT	pmagpy-2.141	7.730e+02	5.730e+02	K	1.5	-0.242	0.042	0.010	u	7.9	64.0		l	10.2	25.7	0.454	0.353	1.4		28.9	9.6961e-06	9.9	9	8	4.000e-05	3	8.7	0.9879	-1
l	unknown	This study	834	0834b161047	0834b	0834b1610472	0834b1610472:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	6.480e+02	K	-1.0	-0.435	0.057	0.025	u	0.9	135.4		l	11.5	24.7	0.700	0.597	1.7		19.1	1.0882e-05	1.9	6	8	2.500e-05	-1	8.8	0.9870	-1
