tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_b	specimen_b_beta	specimen_b_sigma	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_drats	specimen_f	specimen_fvds	specimen_gamma	specimen_inc	specimen_int	specimen_int_mad	specimen_int_n	specimen_int_ptrm_n	specimen_lab_field_dc	specimen_mad	specimen_md	specimen_n	specimen_q	specimen_rsc	specimen_tilt_correction
Lisa Tauxe	This study	McMurdo	mc147i	mc147	mc147i1	mc147i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	523	K		-0.899	0.019	0.017		u	3.7	167.6	l	7.6	0.725	0.662	2.5	36.6	0.000022483	4.7	10	5	0.000025		-1		33.8	0.9972	-1
Lisa Tauxe	This study	McMurdo	mc147j	mc147	mc147j2	mc147j2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	523	K		-0.846	0.012	0.01		u	2.6	165.4	l	11.2	0.842	0.729	2.1	30.9	0.000021161	2.2	10	5	0.000025		-1		62.5	0.9989	-1
Lisa Tauxe	This study	McMurdo	mc147k	mc147	mc147k2	mc147k2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	473	K		-0.84	0.007	0.006		u	2.8	174	l	12.5	0.85	0.813	3	33.6	0.000020988	2.1	11	5	0.000025		-1		101.8	0.9995	-1
Lisa Tauxe	This study	McMurdo	mc148d	mc148	mc148d1	mc148d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-2.135	0.09	0.192		u	7.9	313	l	17	0.819	0.692	11.1	-57.3	0.000053363	5.3	13	7	0.000025		-1		7.9	0.9126	-1
Lisa Tauxe	This study	McMurdo	mc148i	mc148	mc148i1	mc148i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	853	423	K		-2.026	0.053	0.107		u	1.4	350.7	l	15	0.933	0.784	3.8	-62.7	0.000050638	3.6	16	7	0.000025		-1		15.2	0.9611	-1
Lisa Tauxe	This study	McMurdo	mc148j	mc148	mc148j1	mc148j1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	853	423	K		-2.028	0.055	0.111		u	1.3	355.2	l	9.3	0.959	0.82	3.7	-63.7	0.000050693	3.9	16	7	0.000025		-1		14.9	0.9581	-1
Lisa Tauxe	This study	McMurdo	mc14b	mc14	mc14b	mc14b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.60	823	373	K		-1.767	0.065	0.114		u	1.7	20.3	l	11.6	0.836	0.825	1.4	-61.7	0.000070667	2	11	5	0.00004		-1		10.8	0.9628	-1
Lisa Tauxe	This study	McMurdo	mc14c	mc14	mc14c	mc14c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.60	773	373	K		-0.989	0.106	0.105		u	1.7	0.3	l	29.2	0.741	0.66	0.9	-59.8	0.000039543	1.4	9	4	0.00004		-1		5.4	0.9233	-1
Lisa Tauxe	This study	McMurdo	mc14d	mc14	mc14d	mc14d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.60	673	373	K		-1.364	0.06	0.082		u	3.6	8.4	l	3.9	0.488	0.519	1.5	-57.7	0.000054569	2.7	7	5	0.00004		-1		6.6	0.9822	-1
Lisa Tauxe	This study	McMurdo	mc14h	mc14	mc14h	mc14h-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.60	798	373	K		-2.078	0.085	0.176		u	1	16.5	l	13.3	0.778	0.766	0.8	-58.3	0.000083116	1	10	5	0.00004		-1		7.1	0.9433	-1
Lisa Tauxe	This study	McMurdo	mc153a	mc153	mc153a1	mc153a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	523	K		-1.19	0.154	0.183		u	7.9	161.5	l	6.3	0.951	0.653	2.6	-3.9	0.000029753	4.5	10	5	0.000025		-1		5.4	0.8192	-1
Lisa Tauxe	This study	McMurdo	mc153c	mc153	mc153c1	mc153c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	523	K		-1.379	0.14	0.193		u	6.6	154.8	l	4.9	0.999	0.731	3.3	5	0.000034485	4.3	10	5	0.000025		-1		6.1	0.8502	-1
Lisa Tauxe	This study	McMurdo	mc154a	mc154	mc154a2	mc154a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-0.346	0.1	0.035		u	8.5	176.9	l	15.8	0.849	0.618	2	4.6	0.0000086446	8.8	12	5	0.000025		-1		7.6	0.9027	-1
Lisa Tauxe	This study	McMurdo	mc154j	mc154	mc154j2	mc154j2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-0.292	0.127	0.037		u	8.5	184.4	l	12.1	0.653	0.488	1.3	51.6	0.0000072961	8	12	5	0.000025		-1		4.3	0.8462	-1
Lisa Tauxe	This study	McMurdo	mc155c	mc155	mc155c1	mc155c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	838	523	K		-1.37	0.035	0.048		u	0.7	189.5	l	14.2	0.988	0.821	0.5	54.1	0.00003424	1.1	12	7	0.000025		-1		22.8	0.9879	-1
Lisa Tauxe	This study	McMurdo	mc155h	mc155	mc155h1	mc155h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	773	423	K		-1.06	0.062	0.066		u	1.5	202.7	l	12.3	0.742	0.597	1.7	60.2	0.000026489	4.6	8	7	0.000025		-1		6.7	0.9769	-1
Lisa Tauxe	This study	McMurdo	mc155m	mc155	mc155m1	mc155m1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	838	423	K		-1.042	0.058	0.061		u	0.6	175.3	l	10.5	1.009	0.806	2.4	49.5	0.000026059	2.2	14	7	0.000025		-1		14.8	0.9598	-1
Lisa Tauxe	This study	McMurdo	mc157c	mc157	mc157c2	mc157c2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-0.809	0.096	0.078		u	2.9	178.3	l	22.2	0.857	0.735	1.6	31	0.000020226	3.3	12	5	0.000025		-1		7.9	0.9096	-1
Lisa Tauxe	This study	McMurdo	mc158a	mc158	mc158a1	mc158a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	673	K		-0.187	0.223	0.042		u	1.3	359.3	l	1.3	0.592	0.264	0.5	77.4	0.0000046788	9.6	7	5	0.000025		-1		1.8	0.7673	-1
Lisa Tauxe	This study	McMurdo	mc158b	mc158	mc158b1	mc158b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-0.181	0.086	0.015		u	8.9	317.3	l	7.3	0.769	0.391	1.1	57.5	0.0000045188	10.3	12	5	0.000025		-1		7.2	0.9279	-1
Lisa Tauxe	This study	McMurdo	mc15a	mc15	mc15a	mc15a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT:DA-AC-AARM	pmagpy-2.60	853	273	K		-0.61	0.023	0.014		c	1.6	174.4	l	22.1	0.902	0.87	2.5	70.8	0.000024686	2.6	14	7	0.00004		-1		35.8	0.9938	-1
Lisa Tauxe	This study	McMurdo	mc15b	mc15	mc15b	mc15b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT:DA-AC-AARM	pmagpy-2.60	853	373	K		-0.703	0.024	0.017		c	0.9	182.7	l	5.3	0.861	0.859	6.2	63.9	0.000027087	1.4	13	6	0.00004		-1		31.7	0.9938	-1
Lisa Tauxe	This study	McMurdo	mc15c	mc15	mc15c	mc15c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT:DA-AC-AARM	pmagpy-2.60	823	373	K		-0.792	0.032	0.025		c	2	178	l	12.8	0.846	0.819	6.1	47.3	0.000030927	2.4	11	6	0.00004		-1		23.7	0.9909	-1
Lisa Tauxe	This study	McMurdo	mc15c	mc15	mc15c2	mc15c2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-ZI:IE-TT:DA-AC-AARM	pmagpy-2.60	848	373	K		-0.755	0.031	0.023		c	1.4	176.8	l	17.3	0.89	0.875	4.8	48.8	0.000029088	2.4	12	5	0.00004		1		26.2	0.9907	-1
Lisa Tauxe	This study	McMurdo	mc15h	mc15	mc15h	mc15h-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT:DA-AC-AARM	pmagpy-2.60	863	373	K		-0.622	0.018	0.011		c	1	169.6	l	16.5	0.861	0.855	2	48	0.000026051	2.1	12	6	0.00004		-1		37.9	0.9967	-1
Lisa Tauxe	This study	McMurdo	mc160a	mc160	mc160a1	mc160a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	773	423	K		-0.836	0.069	0.058		u	12.9	194.6	l	5.2	0.403	0.366	2.2	25.9	0.000020888	6.8	8	5	0.000025		-1		3.9	0.9717	-1
Lisa Tauxe	This study	McMurdo	mc160e	mc160	mc160e1	mc160e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	473	K		-0.886	0.122	0.108		u	3.9	194.2	l	31.9	0.984	0.829	2.1	45	0.000022147	5	11	5	0.000025		-1		5.9	0.8702	-1
Lisa Tauxe	This study	McMurdo	mc160f	mc160	mc160f2	mc160f2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-0.909	0.021	0.019		u	2.1	200.8	l	5.2	0.913	0.86	1.8	54.2	0.000022721	3.1	12	5	0.000025		-1		35.2	0.9955	-1
Lisa Tauxe	This study	McMurdo	mc161b	mc161	mc161b1	mc161b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	843	423	K		-0.232	0.041	0.01		u	1.7	189	l	12.4	1.018	0.795	2.9	28.5	0.0000058015	3.9	15	7	0.000025		-1		21	0.9782	-1
Lisa Tauxe	This study	McMurdo	mc161g	mc161	mc161g1	mc161g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	838	423	K		-0.164	0.043	0.007		u	9.1	161	l	4.9	0.909	0.392	2.2	29.6	0.0000040994	10.9	14	7	0.000025		-1		18	0.9783	-1
Lisa Tauxe	This study	McMurdo	mc162b	mc162	mc162b1	mc162b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-0.292	0.096	0.028		u	1.1	230.8	l	21.5	0.943	0.517	2.3	61.5	0.0000072924	16.6	12	5	0.000025		-1		4.6	0.9092	-1
Lisa Tauxe	This study	McMurdo	mc162c	mc162	mc162c1	mc162c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-0.337	0.08	0.027		u	1.2	146	l	5.9	0.892	0.55	2.3	60.5	0.0000084226	11.7	12	5	0.000025		-1		7.1	0.9377	-1
Lisa Tauxe	This study	McMurdo	mc164c	mc164	mc164c1	mc164c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	923	853	K		-3.255	0.058	0.187		u	0.3	174.2	l	4.7	0.854	0.673	1.2	59.2	0.000081363	0.9	9	12	0.000025		-1		10.6	0.977	-1
Lisa Tauxe	This study	McMurdo	mc164f	mc164	mc164f1	mc164f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	918	853	K		-3.25	0.069	0.224		u	0.4	170.7	l	15.7	0.854	0.676	0.4	62.6	0.000081241	1.7	8	12	0.000025		-1		7.7	0.9717	-1
Lisa Tauxe	This study	McMurdo	mc164j	mc164	mc164j1	mc164j1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	918	853	K		-3.251	0.054	0.177		u	0.3	186.6	l	6	0.839	0.667	0.5	67.3	0.000081264	2.2	8	12	0.000025		-1		10.7	0.9824	-1
Lisa Tauxe	This study	McMurdo	mc165b	mc165	mc165b1	mc165b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-1.048	0.074	0.078		u	2.7	185.5	l	8.8	0.914	0.822	2.6	26.7	0.000026206	3.2	12	5	0.000025		-1		10.1	0.9458	-1
Lisa Tauxe	This study	McMurdo	mc165c	mc165	mc165c1	mc165c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-0.969	0.083	0.08		u	2.7	180.4	l	10.8	0.927	0.9	2.1	42.6	0.000024218	2.6	12	5	0.000025		-1		9.4	0.933	-1
Lisa Tauxe	This study	McMurdo	mc165h	mc165	mc165h2	mc165h2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	523	K		-1.055	0.091	0.096		u	2.8	179.3	l	8.9	0.931	0.806	1	34.3	0.000026373	3.4	10	5	0.000025		-1		8.4	0.9351	-1
Lisa Tauxe	This study	McMurdo	mc165i	mc165	mc165i2	mc165i2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-1.134	0.088	0.1		u	2.2	175.6	l	8.8	0.972	0.882	1.6	52.9	0.000028343	3	12	5	0.000025		-1		9.5	0.9235	-1
Lisa Tauxe	This study	McMurdo	mc166b	mc166	mc166b1	mc166b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-1.051	0.074	0.078		u	2.6	193.5	l	9.4	0.978	0.887	2.6	56.7	0.000026264	2.1	12	5	0.000025		-1		11.3	0.9457	-1
Lisa Tauxe	This study	McMurdo	mc166c	mc166	mc166c1	mc166c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	423	K		-0.879	0.071	0.063		u	3.8	191.1	l	13.3	0.952	0.817	0.5	16.9	0.000021977	3.6	12	5	0.000025		-1		11.6	0.95	-1
Lisa Tauxe	This study	McMurdo	mc166h	mc166	mc166h2	mc166h2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	573	K		-1.217	0.13	0.158		u	5.2	203.1	l	9.3	0.966	0.767	1.6	35.5	0.000030433	4.3	8	5	0.000025		-1		6.1	0.9015	-1
Lisa Tauxe	This study	McMurdo	mc166i	mc166	mc166i2	mc166i2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	473	K		-1.51	0.11	0.165		u	4.1	188	l	5	0.969	0.768	0.7	30.1	0.000037746	3.8	11	5	0.000025		-1		7.5	0.8949	-1
Lisa Tauxe	This study	McMurdo	mc167b	mc167	mc167b1	mc167b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	813	423	K		-1.79	0.096	0.173		u	1.9	207.9	l	7.2	0.661	0.63	0.4	84.8	0.000044757	2.1	12	8	0.000025		-1		5.8	0.9091	-1
Lisa Tauxe	This study	McMurdo	mc167d	mc167	mc167d2	mc167d2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	843	423	K		-1.716	0.038	0.065		u	0.6	200.3	l	4.6	0.869	0.912	1.3	83.9	0.000042894	0.7	16	8	0.000025		-1		20.6	0.9798	-1
Lisa Tauxe	This study	McMurdo	mc167e	mc167	mc167e2	mc167e2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	853	423	K		-1.702	0.033	0.057		u	0.3	195.2	l	17.3	0.9	0.908	0.5	73.3	0.000042548	1.3	15	7	0.000025		-1		24.1	0.9857	-1
Lisa Tauxe	This study	McMurdo	mc167k	mc167	mc167k1	mc167k1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	843	423	K		-1.709	0.026	0.044		u	1.4	217	l	13	0.854	0.86	3.8	53.6	0.000042723	2.5	14	7	0.000025		-1		29.7	0.9921	-1
Lisa Tauxe	This study	McMurdo	mc168a	mc168	mc168a1	mc168a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	573	K		-0.233	0.127	0.03		u	0.6	185.7	l	28.5	0.714	0.424	2.4	63.7	0.0000058325	5.7	9	5	0.000025		-1		4.7	0.8907	-1
Lisa Tauxe	This study	McMurdo	mc168c	mc168	mc168c2	mc168c2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	623	K		-0.21	0.136	0.029		u	3.7	189.5	l	24.8	0.631	0.343	1.7	59.6	0.0000052592	7.1	8	5	0.000025		-1		3.6	0.8919	-1
Lisa Tauxe	This study	McMurdo	mc01a	mc01	mc01a	mc01a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.60	823	423	K		-0.337	0.078	0.026		u	8.5	186.5	l	3.4	0.847	0.844	3	44	0.000013481	4.9	10	5	0.00004		-1		9.5	0.9523	-1
Lisa Tauxe	This study	McMurdo	mc168d	mc168	mc168d1	mc168d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	573	K		-0.236	0.124	0.029		u	1.7	183.5	l	31.5	0.728	0.456	1.6	64.6	0.000005896	6.3	9	5	0.000025		-1		4.8	0.8956	-1
Lisa Tauxe	This study	McMurdo	mc168f	mc168	mc168f1	mc168f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	813	623	K		-0.219	0.159	0.035		u	1.9	182.7	l	29.1	0.543	0.306	3	81.1	0.0000054868	5.1	7	5	0.000025		-1		2.5	0.8772	-1
Lisa Tauxe	This study	McMurdo	mc168h	mc168	mc168h2	mc168h2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	823	623	K		-0.208	0.141	0.029		u	1.5	176.2	l	26.6	0.643	0.332	1.1	72.6	0.0000052021	5.2	8	5	0.000025		-1		3.4	0.8847	-1
Lisa Tauxe	This study	McMurdo	mc19b	mc19	mc19b	mc19b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.60	573	373	K		-0.63	0.073	0.046		u	4	21	l	3.4	0.504	0.476	0.2	-44.1	0.000025184	1.7	5	5	0.00004		-1		5.1	0.9839	-1
Lisa Tauxe	This study	McMurdo	mc200b	mc200	mc200b1	mc200b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	873	373	K		-0.508	0.112	0.057		u	7	358.4	l	10.8	0.987	0.619	1.7	-50.5	0.000015245	6.2	11	5	0.00003		4		7.3	0.8908	-1
Lisa Tauxe	This study	McMurdo	mc200c	mc200	mc200c1	mc200c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	873	373	K		-0.492	0.111	0.055		u	8.7	354.1	l	3.4	0.96	0.593	0.9	-49.5	0.00001475	7.4	11	5	0.00003		4		7.1	0.8915	-1
Lisa Tauxe	This study	McMurdo	mc200d	mc200	mc200d1	mc200d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	873	373	K		-0.388	0.105	0.041		u	13.1	356.3	l	2.4	0.988	0.539	0.9	-42.9	0.000011645	13	11	5	0.00003		4		7.4	0.9025	-1
Lisa Tauxe	This study	McMurdo	mc200h	mc200	mc200h1	mc200h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	873	373	K		-0.33	0.126	0.042		u	17.1	8.5	l	2.6	1.008	0.435	0.4	-34.1	0.0000098983	16.4	11	5	0.00003		6		6	0.8619	-1
Lisa Tauxe	This study	McMurdo	mc200i	mc200	mc200i1	mc200i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	873	373	K		-0.431	0.131	0.056		u	12.4	358.9	l	4.8	1.009	0.489	4.7	-47.9	0.000012924	10.5	11	5	0.00003		4		6.1	0.8518	-1
Lisa Tauxe	This study	McMurdo	mc201b	mc201	mc201b1	mc201b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	873	723	K		-0.156	0.189	0.029		u	0.6	355.4	l	35.8	0.656	0.175	0.2	-80.9	0.0000046811	4.8	6	5	0.00003		6		2.3	0.8629	-1
Lisa Tauxe	This study	McMurdo	mc202b	mc202	mc202b1	mc202b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	873	773	K		-0.069	0.202	0.014		u	2	15.8	l	20.3	0.58	0.085	1	-79.6	0.0000020582	8.7	5	5	0.00003		7		1.2	0.8808	-1
Lisa Tauxe	This study	McMurdo	mc204b	mc204	mc204b1	mc204b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:IE-TT	pmagpy-2.60	773	373	K		-0.717	0.186	0.134		u	15.6	15.9	l	3.7	0.78	0.562	2.6	7.3	0.000021512	10.4	7	5	0.00003		3		3.2	0.8337	-1
