tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	method_codes	quality	sequence	standard	meas_temp	description	software_packages	magn_moment
is055f2:LP-DIR-AF2	is055f2:LP-DIR-AF	is055f2	0	177.8	5.5	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1485	u	2.730e+02		pmagpy-4.0.0	 6.489e-06
is055f2:LP-DIR-AF3	is055f2:LP-DIR-AF	is055f2	2	176.3	6.0	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1486	u	2.730e+02		pmagpy-4.0.0	 6.061e-06
is055f2:LP-DIR-AF4	is055f2:LP-DIR-AF	is055f2	0	180.4	6.4	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1487	u	2.730e+02		pmagpy-4.0.0	 5.620e-06
is055f2:LP-DIR-AF5	is055f2:LP-DIR-AF	is055f2	1	178.6	7.0	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1488	u	2.730e+02		pmagpy-4.0.0	 5.215e-06
is055f2:LP-DIR-AF6	is055f2:LP-DIR-AF	is055f2	1	179.3	7.1	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1489	u	2.730e+02		pmagpy-4.0.0	 4.731e-06
is055f2:LP-DIR-AF7	is055f2:LP-DIR-AF	is055f2	0	176.5	7.7	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1490	u	2.730e+02		pmagpy-4.0.0	 4.042e-06
is055f2:LP-DIR-AF8	is055f2:LP-DIR-AF	is055f2	1	179.0	7.6	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1491	u	2.730e+02		pmagpy-4.0.0	 3.495e-06
is055f2:LP-DIR-AF9	is055f2:LP-DIR-AF	is055f2	1	178.1	9.0	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1492	u	2.730e+02		pmagpy-4.0.0	 2.984e-06
is055f2:LP-DIR-AF10	is055f2:LP-DIR-AF	is055f2	1	178.7	8.2	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1493	u	2.730e+02		pmagpy-4.0.0	 2.324e-06
is055f2:LP-DIR-AF11	is055f2:LP-DIR-AF	is055f2	2	180.8	9.3	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1494	u	2.730e+02		pmagpy-4.0.0	 1.432e-06
is055f2:LP-DIR-AF12	is055f2:LP-DIR-AF	is055f2	4	182.5	7.6	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1495	u	2.730e+02		pmagpy-4.0.0	 9.362e-07
is055g3:LP-DIR-AF0	is055g3:LP-DIR-AF	is055g3	4	186.5	29.8	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1496	u	2.730e+02		pmagpy-4.0.0	 1.673e-06
is055g3:LP-DIR-AF1	is055g3:LP-DIR-AF	is055g3	3	183.3	30.3	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1497	u	2.730e+02		pmagpy-4.0.0	 1.587e-06
is055g3:LP-DIR-AF2	is055g3:LP-DIR-AF	is055g3	0	173.0	33.9	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1498	u	2.730e+02		pmagpy-4.0.0	 1.543e-06
is055g3:LP-DIR-AF3	is055g3:LP-DIR-AF	is055g3	1	167.5	37.8	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1499	u	2.730e+02		pmagpy-4.0.0	 1.472e-06
is055g3:LP-DIR-AF4	is055g3:LP-DIR-AF	is055g3	0	161.5	40.5	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1500	u	2.730e+02		pmagpy-4.0.0	 1.469e-06
is055g3:LP-DIR-AF5	is055g3:LP-DIR-AF	is055g3	1	160.8	42.7	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1501	u	2.730e+02		pmagpy-4.0.0	 1.470e-06
is055g3:LP-DIR-AF6	is055g3:LP-DIR-AF	is055g3	1	156.7	44.4	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1502	u	2.730e+02		pmagpy-4.0.0	 1.462e-06
is055g3:LP-DIR-AF7	is055g3:LP-DIR-AF	is055g3	1	156.6	46.6	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1503	u	2.730e+02		pmagpy-4.0.0	 1.441e-06
is055g3:LP-DIR-AF8	is055g3:LP-DIR-AF	is055g3	1	157.9	50.7	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1504	u	2.730e+02		pmagpy-4.0.0	 1.370e-06
is055g3:LP-DIR-AF9	is055g3:LP-DIR-AF	is055g3	1	156.4	51.8	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1505	u	2.730e+02		pmagpy-4.0.0	 1.280e-06
is055g3:LP-DIR-AF10	is055g3:LP-DIR-AF	is055g3	1	159.9	50.9	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1506	u	2.730e+02		pmagpy-4.0.0	 1.089e-06
is055g3:LP-DIR-AF11	is055g3:LP-DIR-AF	is055g3	2	162.6	51.1	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1507	u	2.730e+02		pmagpy-4.0.0	 7.464e-07
is055g3:LP-DIR-AF12	is055g3:LP-DIR-AF	is055g3	4	161.6	53.2	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1508	u	2.730e+02		pmagpy-4.0.0	 5.103e-07
is055h3:LP-DIR-AF0	is055h3:LP-DIR-AF	is055h3	4	190.5	17.4	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1509	u	2.730e+02		pmagpy-4.0.0	 6.176e-06
is055h3:LP-DIR-AF1	is055h3:LP-DIR-AF	is055h3	3	190.2	14.7	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1510	u	2.730e+02		pmagpy-4.0.0	 6.270e-06
is055h3:LP-DIR-AF2	is055h3:LP-DIR-AF	is055h3	1	188.7	12.1	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1511	u	2.730e+02		pmagpy-4.0.0	 6.180e-06
is055h3:LP-DIR-AF3	is055h3:LP-DIR-AF	is055h3	1	187.3	12.1	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1512	u	2.730e+02		pmagpy-4.0.0	 5.412e-06
is055h3:LP-DIR-AF4	is055h3:LP-DIR-AF	is055h3	2	193.1	11.2	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1513	u	2.730e+02		pmagpy-4.0.0	 4.648e-06
is055h3:LP-DIR-AF5	is055h3:LP-DIR-AF	is055h3	1	185.7	10.9	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1514	u	2.730e+02		pmagpy-4.0.0	 3.970e-06
is055h3:LP-DIR-AF6	is055h3:LP-DIR-AF	is055h3	2	187.4	10.8	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1515	u	2.730e+02		pmagpy-4.0.0	 3.437e-06
is055h3:LP-DIR-AF7	is055h3:LP-DIR-AF	is055h3	0	190.7	10.6	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1516	u	2.730e+02		pmagpy-4.0.0	 2.764e-06
is055h3:LP-DIR-AF8	is055h3:LP-DIR-AF	is055h3	0	186.7	9.2	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1517	u	2.730e+02		pmagpy-4.0.0	 2.298e-06
is055h3:LP-DIR-AF9	is055h3:LP-DIR-AF	is055h3	0	187.9	10.5	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1518	u	2.730e+02		pmagpy-4.0.0	 1.991e-06
is055h3:LP-DIR-AF10	is055h3:LP-DIR-AF	is055h3	1	189.9	9.7	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1519	u	2.730e+02		pmagpy-4.0.0	 1.520e-06
is055h3:LP-DIR-AF11	is055h3:LP-DIR-AF	is055h3	0	187.6	9.0	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1520	u	2.730e+02		pmagpy-4.0.0	 1.000e-06
is055h3:LP-DIR-AF12	is055h3:LP-DIR-AF	is055h3	6	191.9	10.5	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1521	u	2.730e+02		pmagpy-4.0.0	 6.598e-07
is056a1:LP-DIR-AF0	is056a1:LP-DIR-AF	is056a1	1	200.7	23.9	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1522	u	2.730e+02		pmagpy-4.0.0	 9.569e-06
is056a1:LP-DIR-AF1	is056a1:LP-DIR-AF	is056a1	0	200.7	23.8	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1523	u	2.730e+02		pmagpy-4.0.0	 9.527e-06
is056a1:LP-DIR-AF2	is056a1:LP-DIR-AF	is056a1	1	201.4	23.2	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1524	u	2.730e+02		pmagpy-4.0.0	 9.473e-06
is056a1:LP-DIR-AF3	is056a1:LP-DIR-AF	is056a1	1	201.7	23.1	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1525	u	2.730e+02		pmagpy-4.0.0	 9.320e-06
is056a1:LP-DIR-AF4	is056a1:LP-DIR-AF	is056a1	1	201.6	23.1	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1526	u	2.730e+02		pmagpy-4.0.0	 9.143e-06
is056a1:LP-DIR-AF5	is056a1:LP-DIR-AF	is056a1	2	201.3	23.2	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1527	u	2.730e+02		pmagpy-4.0.0	 8.918e-06
is056a1:LP-DIR-AF6	is056a1:LP-DIR-AF	is056a1	1	203.0	23.2	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1528	u	2.730e+02		pmagpy-4.0.0	 8.692e-06
is056a1:LP-DIR-AF7	is056a1:LP-DIR-AF	is056a1	1	202.9	23.5	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1529	u	2.730e+02		pmagpy-4.0.0	 8.034e-06
is056a1:LP-DIR-AF8	is056a1:LP-DIR-AF	is056a1	1	203.2	23.8	3.000e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1530	u	2.730e+02		pmagpy-4.0.0	 6.511e-06
is056a1:LP-DIR-AF9	is056a1:LP-DIR-AF	is056a1	0	203.2	23.7	4.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1531	u	2.730e+02		pmagpy-4.0.0	 5.153e-06
is056a1:LP-DIR-AF10	is056a1:LP-DIR-AF	is056a1	0	203.9	23.2	6.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1532	u	2.730e+02		pmagpy-4.0.0	 4.073e-06
is056a1:LP-DIR-AF11	is056a1:LP-DIR-AF	is056a1	1	204.2	22.9	8.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1533	u	2.730e+02		pmagpy-4.0.0	 3.742e-06
is056a1:LP-DIR-AF12	is056a1:LP-DIR-AF	is056a1	0	204.0	23.3	1.000e-01	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1534	u	2.730e+02		pmagpy-4.0.0	 3.539e-06
is056a1:LP-DIR-AF13	is056a1:LP-DIR-AF	is056a1	0	203.8	22.9	1.200e-01	0	0	0	13	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1535	u	2.730e+02		pmagpy-4.0.0	 3.471e-06
is056a1:LP-DIR-AF14	is056a1:LP-DIR-AF	is056a1	0	204.6	23.4	1.800e-01	0	0	0	14	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1536	u	2.730e+02		pmagpy-4.0.0	 3.098e-06
is056c1:LP-DIR-AF0	is056c1:LP-DIR-AF	is056c1	1	190.8	27.3	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1537	u	2.730e+02		pmagpy-4.0.0	 3.025e-06
is056c1:LP-DIR-AF1	is056c1:LP-DIR-AF	is056c1	0	189.8	27.0	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1538	u	2.730e+02		pmagpy-4.0.0	 2.972e-06
is056c1:LP-DIR-AF2	is056c1:LP-DIR-AF	is056c1	2	189.5	24.6	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1539	u	2.730e+02		pmagpy-4.0.0	 2.835e-06
is056c1:LP-DIR-AF3	is056c1:LP-DIR-AF	is056c1	1	189.7	23.9	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1540	u	2.730e+02		pmagpy-4.0.0	 2.608e-06
is056c1:LP-DIR-AF4	is056c1:LP-DIR-AF	is056c1	1	188.6	23.6	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1541	u	2.730e+02		pmagpy-4.0.0	 2.377e-06
is056c1:LP-DIR-AF5	is056c1:LP-DIR-AF	is056c1	0	189.2	24.0	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1542	u	2.730e+02		pmagpy-4.0.0	 2.106e-06
is056c1:LP-DIR-AF6	is056c1:LP-DIR-AF	is056c1	0	188.1	23.5	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1543	u	2.730e+02		pmagpy-4.0.0	 1.870e-06
is056c1:LP-DIR-AF7	is056c1:LP-DIR-AF	is056c1	1	189.2	22.1	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1544	u	2.730e+02		pmagpy-4.0.0	 1.463e-06
is056c1:LP-DIR-AF8	is056c1:LP-DIR-AF	is056c1	1	187.7	21.3	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1545	u	2.730e+02		pmagpy-4.0.0	 1.146e-06
is056c1:LP-DIR-AF9	is056c1:LP-DIR-AF	is056c1	1	188.3	23.0	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1546	u	2.730e+02		pmagpy-4.0.0	 9.480e-07
is056c1:LP-DIR-AF10	is056c1:LP-DIR-AF	is056c1	0	190.4	21.8	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1547	u	2.730e+02		pmagpy-4.0.0	 6.531e-07
is056c1:LP-DIR-AF11	is056c1:LP-DIR-AF	is056c1	4	183.7	20.4	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1548	u	2.730e+02		pmagpy-4.0.0	 4.067e-07
is056c1:LP-DIR-AF12	is056c1:LP-DIR-AF	is056c1	6	179.1	20.4	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1549	u	2.730e+02		pmagpy-4.0.0	 2.860e-07
is056c4:LP-DIR-AF0	is056c4:LP-DIR-AF	is056c4	3	180.4	27.0	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1550	u	2.730e+02		pmagpy-4.0.0	 3.018e-06
is056c4:LP-DIR-AF1	is056c4:LP-DIR-AF	is056c4	1	182.1	24.7	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1551	u	2.730e+02		pmagpy-4.0.0	 2.969e-06
is056c4:LP-DIR-AF2	is056c4:LP-DIR-AF	is056c4	2	183.4	24.2	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1552	u	2.730e+02		pmagpy-4.0.0	 2.934e-06
is056c4:LP-DIR-AF3	is056c4:LP-DIR-AF	is056c4	2	183.8	24.1	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1553	u	2.730e+02		pmagpy-4.0.0	 2.828e-06
is056c4:LP-DIR-AF4	is056c4:LP-DIR-AF	is056c4	0	185.1	23.9	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1554	u	2.730e+02		pmagpy-4.0.0	 2.667e-06
is056c4:LP-DIR-AF5	is056c4:LP-DIR-AF	is056c4	0	186.7	23.8	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1555	u	2.730e+02		pmagpy-4.0.0	 2.516e-06
is056c4:LP-DIR-AF6	is056c4:LP-DIR-AF	is056c4	2	187.9	24.1	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1556	u	2.730e+02		pmagpy-4.0.0	 2.324e-06
is056c4:LP-DIR-AF7	is056c4:LP-DIR-AF	is056c4	0	188.1	23.7	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1557	u	2.730e+02		pmagpy-4.0.0	 1.941e-06
is056c4:LP-DIR-AF8	is056c4:LP-DIR-AF	is056c4	0	187.2	24.2	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1558	u	2.730e+02		pmagpy-4.0.0	 1.615e-06
is056c4:LP-DIR-AF9	is056c4:LP-DIR-AF	is056c4	0	187.5	23.9	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1559	u	2.730e+02		pmagpy-4.0.0	 1.370e-06
is056c4:LP-DIR-AF10	is056c4:LP-DIR-AF	is056c4	0	188.9	24.6	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1560	u	2.730e+02		pmagpy-4.0.0	 1.048e-06
is056c4:LP-DIR-AF11	is056c4:LP-DIR-AF	is056c4	5	182.7	20.8	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1561	u	2.730e+02		pmagpy-4.0.0	 5.314e-07
is056c4:LP-DIR-AF12	is056c4:LP-DIR-AF	is056c4	5	180.8	22.3	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1562	u	2.730e+02		pmagpy-4.0.0	 3.898e-07
is056e1:LP-DIR-AF0	is056e1:LP-DIR-AF	is056e1	1	176.9	10.1	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1563	u	2.730e+02		pmagpy-4.0.0	 1.121e-05
is056e1:LP-DIR-AF1	is056e1:LP-DIR-AF	is056e1	1	176.8	10.1	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1564	u	2.730e+02		pmagpy-4.0.0	 1.118e-05
is056e1:LP-DIR-AF2	is056e1:LP-DIR-AF	is056e1	1	177.1	8.8	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1565	u	2.730e+02		pmagpy-4.0.0	 1.124e-05
is056e1:LP-DIR-AF3	is056e1:LP-DIR-AF	is056e1	1	177.8	8.6	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1566	u	2.730e+02		pmagpy-4.0.0	 1.106e-05
is056e1:LP-DIR-AF4	is056e1:LP-DIR-AF	is056e1	1	177.3	8.6	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1567	u	2.730e+02		pmagpy-4.0.0	 1.086e-05
is056e1:LP-DIR-AF5	is056e1:LP-DIR-AF	is056e1	0	177.4	8.5	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1568	u	2.730e+02		pmagpy-4.0.0	 1.060e-05
is056e1:LP-DIR-AF6	is056e1:LP-DIR-AF	is056e1	1	178.9	8.4	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1569	u	2.730e+02		pmagpy-4.0.0	 1.029e-05
is056e1:LP-DIR-AF7	is056e1:LP-DIR-AF	is056e1	2	179.6	8.3	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1570	u	2.730e+02		pmagpy-4.0.0	 9.407e-06
is056e1:LP-DIR-AF8	is056e1:LP-DIR-AF	is056e1	2	178.3	8.2	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1571	u	2.730e+02		pmagpy-4.0.0	 8.370e-06
is056e1:LP-DIR-AF9	is056e1:LP-DIR-AF	is056e1	1	177.5	8.2	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1572	u	2.730e+02		pmagpy-4.0.0	 7.220e-06
is056e1:LP-DIR-AF10	is056e1:LP-DIR-AF	is056e1	0	178.5	8.4	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1573	u	2.730e+02		pmagpy-4.0.0	 5.364e-06
is056e1:LP-DIR-AF11	is056e1:LP-DIR-AF	is056e1	0	178.6	8.1	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1574	u	2.730e+02		pmagpy-4.0.0	 3.659e-06
is056e1:LP-DIR-AF12	is056e1:LP-DIR-AF	is056e1	0	179.2	7.5	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1575	u	2.730e+02		pmagpy-4.0.0	 2.940e-06
is056e1:LP-DIR-AF13	is056e1:LP-DIR-AF	is056e1	0	181.4	7.8	1.200e-01	0	0	0	13	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1576	u	2.730e+02		pmagpy-4.0.0	 2.199e-06
is056e1:LP-DIR-AF14	is056e1:LP-DIR-AF	is056e1	1	183.8	7.2	1.800e-01	0	0	0	14	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1577	u	2.730e+02		pmagpy-4.0.0	 1.616e-06
is056f3:LP-DIR-AF0	is056f3:LP-DIR-AF	is056f3	1	199.8	3.1	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1578	u	2.730e+02		pmagpy-4.0.0	 1.407e-05
is056f3:LP-DIR-AF1	is056f3:LP-DIR-AF	is056f3	3	200.7	2.7	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1579	u	2.730e+02		pmagpy-4.0.0	 1.398e-05
is056f3:LP-DIR-AF2	is056f3:LP-DIR-AF	is056f3	1	199.6	2.9	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1580	u	2.730e+02		pmagpy-4.0.0	 1.407e-05
is056f3:LP-DIR-AF3	is056f3:LP-DIR-AF	is056f3	3	199.6	2.9	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1581	u	2.730e+02		pmagpy-4.0.0	 1.386e-05
is056f3:LP-DIR-AF4	is056f3:LP-DIR-AF	is056f3	0	199.7	3.0	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1582	u	2.730e+02		pmagpy-4.0.0	 1.373e-05
is056f3:LP-DIR-AF5	is056f3:LP-DIR-AF	is056f3	0	200.1	3.0	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1583	u	2.730e+02		pmagpy-4.0.0	 1.337e-05
is056f3:LP-DIR-AF6	is056f3:LP-DIR-AF	is056f3	2	200.4	3.0	1.500e-02	0	0	0	6	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1584	u	2.730e+02		pmagpy-4.0.0	 1.298e-05
is056f3:LP-DIR-AF7	is056f3:LP-DIR-AF	is056f3	2	201.1	2.7	2.000e-02	0	0	0	7	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1585	u	2.730e+02		pmagpy-4.0.0	 1.195e-05
is056f3:LP-DIR-AF8	is056f3:LP-DIR-AF	is056f3	0	201.0	3.0	2.500e-02	0	0	0	8	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1586	u	2.730e+02		pmagpy-4.0.0	 1.075e-05
is056f3:LP-DIR-AF9	is056f3:LP-DIR-AF	is056f3	2	200.7	3.0	3.000e-02	0	0	0	9	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1587	u	2.730e+02		pmagpy-4.0.0	 9.525e-06
is056f3:LP-DIR-AF10	is056f3:LP-DIR-AF	is056f3	0	202.9	3.0	4.000e-02	0	0	0	10	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1588	u	2.730e+02		pmagpy-4.0.0	 7.636e-06
is056f3:LP-DIR-AF11	is056f3:LP-DIR-AF	is056f3	0	200.3	3.4	6.000e-02	0	0	0	11	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1589	u	2.730e+02		pmagpy-4.0.0	 4.658e-06
is056f3:LP-DIR-AF12	is056f3:LP-DIR-AF	is056f3	0	197.9	3.0	8.000e-02	0	0	0	12	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1590	u	2.730e+02		pmagpy-4.0.0	 3.411e-06
is056g2:LP-DIR-AF0	is056g2:LP-DIR-AF	is056g2	2	176.5	19.7	0.000e+00	0	0	0	0	2.730e+02	This study	LT-NO:LP-DIR-AF	g	1591	u	2.730e+02		pmagpy-4.0.0	 3.290e-06
is056g2:LP-DIR-AF1	is056g2:LP-DIR-AF	is056g2	1	179.8	19.1	2.500e-03	0	0	0	1	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1592	u	2.730e+02		pmagpy-4.0.0	 3.118e-06
is056g2:LP-DIR-AF2	is056g2:LP-DIR-AF	is056g2	2	180.1	17.3	5.000e-03	0	0	0	2	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1593	u	2.730e+02		pmagpy-4.0.0	 2.867e-06
is056g2:LP-DIR-AF3	is056g2:LP-DIR-AF	is056g2	1	179.5	15.8	7.500e-03	0	0	0	3	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1594	u	2.730e+02		pmagpy-4.0.0	 2.658e-06
is056g2:LP-DIR-AF4	is056g2:LP-DIR-AF	is056g2	0	180.3	14.9	1.000e-02	0	0	0	4	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1595	u	2.730e+02		pmagpy-4.0.0	 2.465e-06
is056g2:LP-DIR-AF5	is056g2:LP-DIR-AF	is056g2	0	179.9	14.8	1.250e-02	0	0	0	5	2.730e+02	This study	LT-AF-Z:LP-DIR-AF	g	1596	u	2.730e+02		pmagpy-4.0.0	 2.333e-06
