"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Treatment Type","Treatment Value","Inclination background & drift corrected (deg)","Declination background & drift corrected (deg)","Intensity background & drift corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Sample orientation","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments"
"999","U999","A","1","H","3","A","100.0","7.000","7.000","IN-LINE AF DEMAG","20","-47.4","224.0","2.3382E-6","-5.0","270.6","1.5766E-6","1.6207E-12","-1.5362E-10","-1.6695E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","102.5","7.025","7.025","IN-LINE AF DEMAG","20","-47.0","245.2","2.0794E-6","3.3","23.1","6.6769E-7","5.9967E-11","2.5603E-11","4.6590E-12","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","105.0","7.050","7.050","IN-LINE AF DEMAG","20","-38.0","273.3","1.7278E-6","19.6","64.1","1.6928E-6","6.8070E-11","1.4040E-10","6.8332E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","107.5","7.075","7.075","IN-LINE AF DEMAG","20","-41.1","305.1","1.1291E-6","44.7","106.6","1.4268E-6","-2.8363E-11","9.4979E-11","1.2113E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","110.0","7.100","7.100","IN-LINE AF DEMAG","20","-76.2","0.4","7.8220E-7","23.7","171.5","1.8022E-6","-1.5964E-10","2.3951E-11","8.7356E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","112.5","7.125","7.125","IN-LINE AF DEMAG","20","-31.8","163.5","1.8406E-6","-7.0","170.2","3.1507E-6","-3.0145E-10","5.2032E-11","-4.6202E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","115.0","7.150","7.150","IN-LINE AF DEMAG","20","-27.7","162.4","6.4854E-6","-25.6","157.8","7.1068E-6","-5.8022E-10","2.3703E-10","-3.7078E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","117.5","7.175","7.175","IN-LINE AF DEMAG","20","-52.2","134.0","8.8090E-6","-50.8","126.3","9.1632E-6","-3.3549E-10","4.5590E-10","-8.5687E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","120.0","7.200","7.200","IN-LINE AF DEMAG","20","-59.4","52.1","9.5920E-6","-55.3","62.7","1.0378E-5","2.6499E-10","5.1371E-10","-1.0289E-9","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","122.5","7.225","7.225","IN-LINE AF DEMAG","20","-34.3","12.2","9.0126E-6","-34.1","24.3","9.1393E-6","6.7503E-10","3.0476E-10","-6.1732E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","125.0","7.250","7.250","IN-LINE AF DEMAG","20","-16.4","27.8","6.6333E-6","-27.6","13.7","4.5699E-6","3.8492E-10","9.4153E-11","-2.5508E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","127.5","7.275","7.275","IN-LINE AF DEMAG","20","0.8","67.6","8.7188E-6","-33.4","21.1","1.4347E-6","1.0940E-10","4.2121E-11","-9.5121E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","130.0","7.300","7.300","IN-LINE AF DEMAG","20","5.7","79.4","9.9878E-6","-15.3","49.0","1.6235E-6","1.0048E-10","1.1563E-10","-5.1637E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","132.5","7.325","7.325","IN-LINE AF DEMAG","20","6.1","87.6","5.4341E-6","-14.0","55.1","1.5066E-6","8.1846E-11","1.1728E-10","-4.3872E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","135.0","7.350","7.350","IN-LINE AF DEMAG","20","-25.3","44.2","6.1678E-7","-22.8","26.3","1.0532E-6","8.5088E-11","4.2121E-11","-4.9308E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","137.5","7.375","7.375","IN-LINE AF DEMAG","20","-37.9","321.1","1.4689E-6","-46.5","19.1","1.1979E-6","7.6174E-11","2.6429E-11","-1.0483E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","140.0","7.400","7.400","IN-LINE AF DEMAG","20","-39.5","328.6","1.4621E-6","-56.2","49.6","1.2165E-6","4.2949E-11","5.0380E-11","-1.2191E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","142.5","7.425","7.425","IN-LINE AF DEMAG","20","-36.6","344.0","1.1882E-6","-42.7","21.1","7.9750E-7","5.3484E-11","2.0647E-11","-6.5226E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","145.0","7.450","7.450","IN-LINE AF DEMAG","20","-32.5","327.1","1.3009E-6","-20.5","218.3","5.5229E-7","-3.9708E-11","-3.1384E-11","-2.3295E-11","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","147.5","7.475","7.475","IN-LINE AF DEMAG","20","-19.3","322.4","1.3481E-6","-32.6","186.4","2.9689E-6","-2.4311E-10","-2.7255E-11","-1.9296E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","150.0","7.500","7.500","IN-LINE AF DEMAG","20","7.0","328.5","1.2442E-6","-55.1","183.4","8.5419E-6","-4.7730E-10","-2.8081E-11","-8.4483E-10","","","2019-01-30 19:59:23","SRM","SHLF9693231","112720641",""
"999","U999","A","1","H","3","A","0.0","6.000","6.000","NRM","0","31.1","219.9","1.3222E-5","-16.6","209.5","9.7482E-5","-7.9577E-9","-4.4962E-9","-3.3510E-9","SECTION HALF : ARCHIVE","48541681","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","2.5","6.025","6.025","NRM","0","29.1","219.1","1.9625E-5","-23.6","218.9","5.7653E-5","-4.0234E-9","-3.2433E-9","-2.7838E-9","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","5.0","6.050","6.050","NRM","0","15.0","201.9","1.9487E-5","-32.0","220.5","2.5064E-5","-1.5802E-9","-1.3503E-9","-1.6031E-9","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","7.5","6.075","6.075","NRM","0","-4.6","196.3","1.0505E-5","-42.3","203.6","1.1908E-5","-7.8929E-10","-3.4440E-10","-9.6713E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","10.0","6.100","6.100","NRM","0","-24.4","193.6","4.1738E-6","-65.3","203.9","7.2484E-6","-2.7066E-10","-1.1976E-10","-7.9436E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","12.5","6.125","6.125","NRM","0","-47.3","264.1","1.5214E-6","-71.5","248.6","6.3025E-6","-7.1312E-11","-1.8170E-10","-7.2098E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","15.0","6.150","6.150","NRM","0","-33.7","258.6","1.6474E-6","-65.5","279.3","5.5899E-6","3.6466E-11","-2.2382E-10","-6.1343E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","17.5","6.175","6.175","NRM","0","-45.2","202.6","1.9557E-6","-82.1","285.4","3.6305E-6","1.2966E-11","-4.7076E-11","-4.3368E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","20.0","6.200","6.200","NRM","0","-42.1","171.0","3.7029E-6","-59.1","188.4","2.8032E-6","-1.3938E-10","-2.0647E-11","-2.9002E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","22.5","6.225","6.225","NRM","0","-44.9","178.1","4.1172E-6","-39.3","221.6","4.2214E-6","-2.3906E-10","-2.1226E-10","-3.2225E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","25.0","6.250","6.250","NRM","0","-69.4","218.1","2.5265E-6","-45.3","248.5","5.5072E-6","-1.3857E-10","-3.5266E-10","-4.7211E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","27.5","6.275","6.275","NRM","0","-76.0","285.7","2.2337E-6","-66.6","272.0","4.8300E-6","6.4829E-12","-1.8748E-10","-5.3462E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","30.0","6.300","6.300","NRM","0","-64.6","183.8","2.3813E-6","-80.0","333.6","4.1549E-6","6.3208E-11","-3.1384E-11","-4.9347E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","32.5","6.325","6.325","NRM","0","-63.1","185.7","2.3942E-6","-70.0","322.8","3.7165E-6","9.8864E-11","-7.5157E-11","-4.2125E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","35.0","6.350","6.350","NRM","0","-68.4","353.9","1.7860E-6","-52.6","290.3","4.1312E-6","8.5088E-11","-2.3043E-10","-3.9563E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","37.5","6.375","6.375","NRM","0","-13.5","1.3","2.3282E-6","-42.2","281.6","4.7203E-6","6.8881E-11","-3.3532E-10","-3.8204E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","40.0","6.400","6.400","NRM","0","41.4","349.6","5.4948E-7","-46.2","276.9","4.3646E-6","3.5656E-11","-2.9319E-10","-3.8010E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","42.5","6.425","6.425","NRM","0","-20.1","217.7","1.0419E-6","-53.8","273.8","4.4099E-6","1.7018E-11","-2.5438E-10","-4.2902E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","45.0","6.450","6.450","NRM","0","-51.6","256.7","2.5647E-6","-55.1","266.7","4.8505E-6","-1.5397E-11","-2.7090E-10","-4.7988E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","47.5","6.475","6.475","NRM","0","-53.4","211.4","3.4009E-6","-55.8","256.3","4.9010E-6","-6.4018E-11","-2.6181E-10","-4.8881E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","50.0","6.500","6.500","NRM","0","-76.6","123.5","2.4637E-6","-60.9","236.9","4.6201E-6","-1.1993E-10","-1.8418E-10","-4.8687E-10","","","2019-03-18 14:03:15","SRM","SHLF9693231","113370041",""
"999","U999","A","1","H","3","A","0.0","6.000","6.000","IN-LINE AF DEMAG","10","39.6","182.9","2.3278E-5","-10.0","203.6","1.0036E-4","-8.8621E-9","-3.8644E-9","-2.1035E-9","SECTION HALF : ARCHIVE","48541731","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","2.5","6.025","6.025","IN-LINE AF DEMAG","10","39.8","184.5","2.3255E-5","-16.3","207.3","5.3540E-5","-4.4659E-9","-2.3092E-9","-1.8089E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","5.0","6.050","6.050","IN-LINE AF DEMAG","10","37.7","180.8","1.8314E-5","-15.0","207.4","1.5388E-5","-1.2909E-9","-6.6898E-10","-4.8027E-10","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","7.5","6.075","6.075","IN-LINE AF DEMAG","10","54.2","188.7","9.8555E-6","47.9","199.0","5.9065E-6","-3.6628E-10","-1.2636E-10","5.2841E-10","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","10.0","6.100","6.100","IN-LINE AF DEMAG","10","71.1","202.6","8.3830E-6","74.2","216.5","7.3316E-6","-1.5721E-10","-1.1645E-10","8.5066E-10","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","12.5","6.125","6.125","IN-LINE AF DEMAG","10","79.7","271.0","8.6824E-6","74.3","254.1","8.3858E-6","-6.0777E-11","-2.1308E-10","9.7373E-10","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","15.0","6.150","6.150","IN-LINE AF DEMAG","10","77.0","255.0","8.6742E-6","74.0","272.4","9.4465E-6","1.0535E-11","-2.5520E-10","1.0949E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","17.5","6.175","6.175","IN-LINE AF DEMAG","10","77.6","198.4","7.7422E-6","88.3","229.9","1.0564E-5","-1.9449E-11","-2.3125E-11","1.2735E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","20.0","6.200","6.200","IN-LINE AF DEMAG","10","60.2","167.2","6.9021E-6","79.7","169.7","1.1869E-5","-2.0502E-10","3.7166E-11","1.4082E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","22.5","6.225","6.225","IN-LINE AF DEMAG","10","54.4","173.6","5.5605E-6","73.4","210.3","1.1260E-5","-2.7228E-10","-1.5940E-10","1.3010E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","25.0","6.250","6.250","IN-LINE AF DEMAG","10","77.5","242.6","4.7468E-6","67.9","251.5","1.0277E-5","-1.1993E-10","-3.5927E-10","1.1481E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","27.5","6.275","6.275","IN-LINE AF DEMAG","10","78.2","291.3","4.7381E-6","77.8","276.7","9.4278E-6","2.2690E-11","-1.9409E-10","1.1112E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","30.0","6.300","6.300","IN-LINE AF DEMAG","10","73.2","192.9","4.2771E-6","87.2","335.3","9.4119E-6","4.1328E-11","-1.8996E-11","1.1337E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","32.5","6.325","6.325","IN-LINE AF DEMAG","10","69.2","190.7","3.8706E-6","84.9","320.6","9.9682E-6","6.7260E-11","-5.5335E-11","1.1974E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","35.0","6.350","6.350","IN-LINE AF DEMAG","10","83.4","321.2","3.4975E-6","77.4","282.3","1.0189E-5","4.6191E-11","-2.1226E-10","1.1993E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","37.5","6.375","6.375","IN-LINE AF DEMAG","10","65.7","359.9","4.1500E-6","72.2","271.7","1.0140E-5","8.9140E-12","-3.0311E-10","1.1644E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","40.0","6.400","6.400","IN-LINE AF DEMAG","10","87.4","234.5","3.9015E-6","73.9","265.6","9.6656E-6","-2.0259E-11","-2.6098E-10","1.1201E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","42.5","6.425","6.425","IN-LINE AF DEMAG","10","69.1","214.0","2.9122E-6","76.2","270.7","9.0913E-6","2.4311E-12","-2.1143E-10","1.0650E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","45.0","6.450","6.450","IN-LINE AF DEMAG","10","29.3","240.4","1.6480E-6","76.2","254.5","8.8085E-6","-5.5104E-11","-1.9822E-10","1.0316E-9","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","47.5","6.475","6.475","IN-LINE AF DEMAG","10","-14.5","205.9","2.1903E-6","74.6","246.8","8.5575E-6","-8.7519E-11","-2.0400E-10","9.9508E-10","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","50.0","6.500","6.500","IN-LINE AF DEMAG","10","-70.6","63.3","6.7044E-7","77.1","242.4","8.4692E-6","-8.5898E-11","-1.6435E-10","9.9547E-10","","","2019-03-18 14:22:34","SRM","SHLF9693231","113370051",""
"999","U999","A","1","H","3","A","0.0","6.000","6.000","IN-LINE AF DEMAG","15","-7.0","148.5","2.7653E-5","-20.9","194.2","1.0585E-4","-9.3775E-9","-2.3695E-9","-4.5569E-9","SECTION HALF : ARCHIVE","48541781","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","2.5","6.025","6.025","IN-LINE AF DEMAG","15","-29.6","163.8","1.9638E-5","-41.6","201.6","6.3313E-5","-4.3030E-9","-1.7038E-9","-5.0740E-9","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","5.0","6.050","6.050","IN-LINE AF DEMAG","15","-38.2","182.2","1.2441E-5","-67.3","220.3","2.7897E-5","-8.0307E-10","-6.8137E-10","-3.1037E-9","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","7.5","6.075","6.075","IN-LINE AF DEMAG","15","-45.9","192.6","6.4857E-6","-77.6","212.6","1.1780E-5","-2.0826E-10","-1.3297E-10","-1.3876E-9","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","10.0","6.100","6.100","IN-LINE AF DEMAG","15","-74.8","237.2","3.9427E-6","-81.8","305.6","8.3786E-6","6.8070E-11","-9.4978E-11","-1.0001E-9","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","12.5","6.125","6.125","IN-LINE AF DEMAG","15","-26.8","325.1","3.1762E-6","-62.8","313.1","6.6110E-6","2.0178E-10","-2.1556E-10","-7.0933E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","15.0","6.150","6.150","IN-LINE AF DEMAG","15","-10.9","277.0","1.9023E-6","-55.3","296.7","4.9642E-6","1.2399E-10","-2.4694E-10","-4.9230E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","17.5","6.175","6.175","IN-LINE AF DEMAG","15","-25.0","211.6","2.1503E-6","-75.1","284.4","2.7180E-6","1.7018E-11","-6.6072E-11","-3.1681E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","20.0","6.200","6.200","IN-LINE AF DEMAG","15","-35.0","182.9","3.5594E-6","-49.0","201.8","1.9032E-6","-1.1345E-10","-4.5424E-11","-1.7316E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","22.5","6.225","6.225","IN-LINE AF DEMAG","15","-41.9","185.8","3.7744E-6","-31.1","230.4","3.3383E-6","-1.7828E-10","-2.1556E-10","-2.0771E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","25.0","6.250","6.250","IN-LINE AF DEMAG","15","-57.9","254.3","2.0252E-6","-35.4","262.8","4.6016E-6","-4.6191E-11","-3.6422E-10","-3.2108E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","27.5","6.275","6.275","IN-LINE AF DEMAG","15","-57.6","297.2","1.8252E-6","-56.5","296.5","3.7953E-6","9.1571E-11","-1.8335E-10","-3.8165E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","30.0","6.300","6.300","IN-LINE AF DEMAG","15","-55.3","210.2","2.1032E-6","-66.3","340.4","3.2651E-6","1.2074E-10","-4.2947E-11","-3.6068E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","32.5","6.325","6.325","IN-LINE AF DEMAG","15","-66.2","206.4","2.2456E-6","-53.2","341.9","3.3635E-6","1.8719E-10","-6.1117E-11","-3.2497E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","35.0","6.350","6.350","IN-LINE AF DEMAG","15","-72.9","28.0","1.8884E-6","-52.1","311.4","3.3843E-6","1.3452E-10","-1.5279E-10","-3.2186E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","37.5","6.375","6.375","IN-LINE AF DEMAG","15","-30.3","14.2","2.2735E-6","-47.5","292.5","4.0334E-6","1.0211E-10","-2.4612E-10","-3.5874E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","40.0","6.400","6.400","IN-LINE AF DEMAG","15","-28.9","344.4","8.0349E-7","-46.1","297.7","4.2506E-6","1.3371E-10","-2.5520E-10","-3.6961E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","42.5","6.425","6.425","IN-LINE AF DEMAG","15","-22.8","272.8","1.5163E-6","-40.7","301.8","4.4590E-6","1.7423E-10","-2.8081E-10","-3.5098E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","45.0","6.450","6.450","IN-LINE AF DEMAG","15","-38.7","276.6","2.8187E-6","-42.1","293.8","4.2029E-6","1.2317E-10","-2.7915E-10","-3.3972E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","47.5","6.475","6.475","IN-LINE AF DEMAG","15","-47.2","225.3","3.5018E-6","-47.0","275.0","4.0248E-6","2.3500E-11","-2.6759E-10","-3.5486E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","50.0","6.500","6.500","IN-LINE AF DEMAG","15","-81.2","280.9","2.3452E-6","-54.6","270.7","3.6423E-6","2.4311E-12","-2.0647E-10","-3.5797E-10","","","2019-03-18 14:25:02","SRM","SHLF9693231","113370061",""
"999","U999","A","1","H","3","A","0.0","6.000","6.000","IN-LINE AF DEMAG","20","31.1","166.2","3.4863E-5","-7.4","197.3","1.0715E-4","-9.9261E-9","-3.0864E-9","-1.6613E-9","SECTION HALF : ARCHIVE","48541831","2019-03-18 14:27:37","SRM","SHLF9693231","113370071",""
"999","U999","A","1","H","3","A","2.5","6.025","6.025","IN-LINE AF DEMAG","20","24.1","173.6","3.0572E-5","-16.0","199.1","6.0934E-5","-5.4132E-9","-1.8756E-9","-2.0286E-9","","","2019-03-18 14:27:37","SRM","SHLF9693231","113370071",""
"999","U999","A","1","H","3","A","5.0","6.050","6.050","IN-LINE AF DEMAG","20","50.1","186.4","1.3607E-5","-21.4","227.1","1.1253E-5","-6.9772E-10","-7.5074E-10","-4.9502E-10","","","2019-03-18 14:27:37","SRM","SHLF9693231","113370071",""
"999","U999","A","1","H","3","A","7.5","6.075","6.075","IN-LINE AF DEMAG","20","72.8","216.0","1.0232E-5","71.7","265.0","7.2686E-6","-1.9449E-11","-2.2299E-10","8.3202E-10","","","2019-03-18 14:27:37","SRM","SHLF9693231","113370071",""
"999","U999","A","1","H","3","A","10.0","6.100","6.100","IN-LINE AF DEMAG","20","69.4","195.3","1.0859E-5","74.7","207.1","1.0489E-5","-2.4068E-10","-1.2306E-10","1.2203E-9","","","2019-03-18 14:27:37","SRM","SHLF9693231","113370071",""
