tab	ages
age	location	site	age_unit	citations	description	method_codes
32-2-080	32-2-080					142.9	40.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003433	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-082	32-2-082															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	608.0	1e-06	0.001532
32-2-082	32-2-082					164.6	51.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.005520000000000001	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-086	32-2-086															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	609.0	1e-06	0.001637
32-2-086	32-2-086					163.2	35.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002557	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-090	32-2-090															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	610.0	1e-06	0.001306
32-2-090	32-2-090					160.0	41.7									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0023940000000000003	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-093	32-2-093															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	611.0	1e-06	0.001613
32-2-093	32-2-093					168.5	44.2									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.00287	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-096	32-2-096					178.5	51.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.00271	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-096	32-2-096															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	612.0	1e-06	0.001631
32-2-099	32-2-099					229.7	50.8									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002562	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-099	32-2-099															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	613.0	1e-06	0.0016
32-2-103	32-2-103															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	614.0	1e-06	0.001523
32-2-103	32-2-103					169.7	43.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003288	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-107	32-2-107															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	615.0	1e-06	0.001493
32-2-107	32-2-107					202.0	39.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001288	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-113	32-2-113															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	617.0	1e-06	0.001571
32-2-113	32-2-113					161.3	39.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001919	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-116	32-2-116					194.0	71.8									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.00325	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-116	32-2-116															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	618.0	1e-06	0.0008320000000000001
32-2-119	32-2-119															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	619.0	1e-06	0.0016120000000000002
32-2-119	32-2-119					184.5	59.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.005939	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-123	32-2-123					168.1	42.9									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.004048	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-123	32-2-123															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	620.0	1e-06	0.001486
32-2-126	32-2-126															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	621.0	1e-06	0.001511
32-2-126	32-2-126					168.2	46.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002885	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-130	32-2-130					167.7	41.9									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.00344	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-130	32-2-130															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	622.0	1e-06	0.00118
32-2-134	32-2-134															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	623.0	1e-06	0.000973
32-2-134	32-2-134					207.2	43.8									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002471	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-137	32-2-137					204.2	58.4									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002711	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-137	32-2-137															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	624.0	1e-06	0.001259
32-2-141	32-2-141															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	625.0	1e-06	0.001205
32-2-141	32-2-141					189.1	40.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003208	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-144	32-2-144					154.5	49.9									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002326	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-144	32-2-144															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	626.0	1e-06	0.001125
32-2-147	32-2-147															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	627.0	1e-06	0.001246
32-2-147	32-2-147					176.3	51.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002887	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-2-150	32-2-150															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	628.0	1e-06	0.001632
32-2-150	32-2-150					174.4	50.9									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002414	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-004	32-3-004															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	629.0	1e-06	0.001504
32-3-004	32-3-004					166.0	59.9									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002393	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-006	32-3-006					161.4	56.2									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001869	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-006	32-3-006															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	630.0	1e-06	0.00137
32-3-009	32-3-009															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	631.0	1e-06	0.001535
32-3-009	32-3-009					171.4	59.2									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002632	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-013	32-3-013															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	632.0	1e-06	0.001521
32-3-013	32-3-013					183.7	71.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.00182	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-016	32-3-016															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	633.0	1e-06	0.001299
32-3-016	32-3-016					199.4	71.2									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001731	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-020	32-3-020															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	634.0	1e-06	0.001534
32-3-020	32-3-020					176.1	53.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002439	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-023	32-3-023															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	635.0	1e-06	0.001532
32-3-023	32-3-023					166.2	43.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003237	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-026	32-3-026					177.4	55.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0022140000000000003	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-026	32-3-026															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	636.0	1e-06	0.001517
32-3-029	32-3-029															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	642.0	1e-06	0.001408
32-3-029	32-3-029					185.6	47.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002257	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-033	32-3-033															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	637.0	1e-06	0.001445
32-3-033	32-3-033					195.9	41.4									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001939	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-036	32-3-036															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	638.0	1e-06	0.001504
32-3-036	32-3-036					180.0	55.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002112	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-039	32-3-039															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	639.0	1e-06	0.001438
32-3-039	32-3-039					211.9	57.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.00299	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-043	32-3-043					224.5	18.4									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001209	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-043	32-3-043															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	640.0	1e-06	0.001829
32-3-049	32-3-049															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	643.0	1e-06	0.001377
32-3-049	32-3-049					177.6	34.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001805	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-052	32-3-052															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	644.0	1e-06	0.0014210000000000002
32-3-052	32-3-052					187.7	67.7									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001319	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-055	32-3-055															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	645.0	1e-06	0.001825
32-3-055	32-3-055					168.9	35.2									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001892	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-058	32-3-058															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	646.0	1e-06	0.0016
32-3-058	32-3-058					173.8	56.7									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001736	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-063	32-3-063															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	647.0	1e-06	0.000766
32-3-063	32-3-063					173.4	50.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003124	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-067	32-3-067					188.3	66.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001582	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-067	32-3-067															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	648.0	1e-06	0.001777
32-3-070	32-3-070															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	649.0	1e-06	0.001682
32-3-070	32-3-070					160.4	40.7									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001518	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-074	32-3-074					157.2	51.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001798	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-074	32-3-074															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	650.0	1e-06	0.0017170000000000002
32-3-078	32-3-078															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	651.0	1e-06	0.001682
32-3-078	32-3-078					179.9	56.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001668	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-081	32-3-081															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	652.0	1e-06	0.001777
32-3-081	32-3-081					170.5	46.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001583	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-084	32-3-084															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	653.0	1e-06	0.00141
32-3-084	32-3-084					176.6	45.0									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002481	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-087	32-3-087															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	654.0	1e-06	0.001295
32-3-087	32-3-087					149.0	71.9									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.0033380000000000003	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-090	32-3-090					169.2	62.2									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002954	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-090	32-3-090															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	655.0	1e-06	0.00149
32-3-093	32-3-093					154.9	37.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.004257	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-093	32-3-093															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	656.0	1e-06	0.001607
32-3-096	32-3-096															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	657.0	1e-06	0.001832
32-3-096	32-3-096					221.5	66.9									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.00136	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-099	32-3-099															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	658.0	1e-06	0.0017579999999999998
32-3-099	32-3-099					148.8	62.7									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002517	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-103	32-3-103					169.3	68.2									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001236	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-103	32-3-103															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	659.0	1e-06	0.001403
32-3-106	32-3-106															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	660.0	1e-06	0.0016600000000000002
32-3-106	32-3-106					156.9	58.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002036	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-109	32-3-109					177.5	55.7									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001831	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-109	32-3-109															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	661.0	1e-06	0.001766
32-3-112	32-3-112					159.7	44.6									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.00255	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-112	32-3-112															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	662.0	1e-06	0.001814
32-3-115	32-3-115					174.2	59.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.002815	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-115	32-3-115															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	663.0	1e-06	0.0014119999999999998
32-3-118	32-3-118					168.9	59.5									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003488	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-118	32-3-118															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	664.0	1e-06	0.001609
32-3-122	32-3-122															sedimentary	Sediment Layer	Not Specified		Paul Hartl:Lisa Tauxe		This study	FS-C-PISTON-H:FS-C-DRILL-DSDP	g	i	665.0	1e-06	0.001336
32-3-122	32-3-122					143.5	40.3									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.003673	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
32-3-124	32-3-124					197.3	48.1									sedimentary	Sediment Layer	Not Specified	Declination rotated section mean=0/180;rel int is NRM/IRM		0.001782	This study	LP-PI-IRM:LP-PI-REL:LT-AF-Z	g	i			
