tab	measurements
citations	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	susc_chi_mass	treat_ac_field	treat_dc_field	treat_step_num	treat_temp
This study			37-2-112:LP-ARM		8.997e-05	300	37-2-112:LP-ARM8898	LT-AF-I	g		37-2-112	u		0.08	5e-05	8898	300
This study			37-2-112:LP-IRM		0.001655	300	37-2-112:LP-IRM8899	LT-IRM	g		37-2-112	u		0.0	1.0	8899	300
This study			37-2-112:LP-X			300	37-2-112:LP-X8900	LP-X			37-2-112		1.342e-07	0.01	0.0	8900	300
This study	176.3	53.2	37-2-115:LP-AF-DIR		6.72e-06	300	37-2-115:LP-AF-DIR8901	LT-AF-Z	g		37-2-115	u		0.015	0.0	8901	300
This study			37-2-115:LP-ARM		8.712e-05	300	37-2-115:LP-ARM8902	LT-AF-I	g		37-2-115	u		0.08	5e-05	8902	300
This study			37-2-115:LP-IRM		0.0015609999999999999	300	37-2-115:LP-IRM8903	LT-IRM	g		37-2-115	u		0.0	1.0	8903	300
This study			37-2-115:LP-X			300	37-2-115:LP-X8904	LP-X			37-2-115		1.273e-07	0.01	0.0	8904	300
This study	184.3	29.0	37-2-119:LP-AF-DIR		6.045e-06	300	37-2-119:LP-AF-DIR8905	LT-AF-Z	g		37-2-119	u		0.015	0.0	8905	300
This study			37-2-119:LP-ARM		8.589e-05	300	37-2-119:LP-ARM8906	LT-AF-I	g		37-2-119	u		0.08	5e-05	8906	300
This study			37-2-119:LP-IRM		0.001498	300	37-2-119:LP-IRM8907	LT-IRM	g		37-2-119	u		0.0	1.0	8907	300
This study			37-2-119:LP-X			300	37-2-119:LP-X8908	LP-X			37-2-119		1.2449999999999998e-07	0.01	0.0	8908	300
This study	173.1	52.8	37-2-122:LP-AF-DIR		5.671e-06	300	37-2-122:LP-AF-DIR8909	LT-AF-Z	g		37-2-122	u		0.015	0.0	8909	300
This study			37-2-122:LP-ARM		8.853e-05	300	37-2-122:LP-ARM8910	LT-AF-I	g		37-2-122	u		0.08	5e-05	8910	300
This study			37-2-122:LP-IRM		0.001544	300	37-2-122:LP-IRM8911	LT-IRM	g		37-2-122	u		0.0	1.0	8911	300
This study			37-2-122:LP-X			300	37-2-122:LP-X8912	LP-X			37-2-122		1.267e-07	0.01	0.0	8912	300
This study	192.3	45.0	37-2-125:LP-AF-DIR		4.729e-06	300	37-2-125:LP-AF-DIR8913	LT-AF-Z	g		37-2-125	u		0.015	0.0	8913	300
This study			37-2-125:LP-ARM		7.668e-05	300	37-2-125:LP-ARM8914	LT-AF-I	g		37-2-125	u		0.08	5e-05	8914	300
This study			37-2-125:LP-IRM		0.001398	300	37-2-125:LP-IRM8915	LT-IRM	g		37-2-125	u		0.0	1.0	8915	300
This study			37-2-125:LP-X			300	37-2-125:LP-X8916	LP-X			37-2-125		1.241e-07	0.01	0.0	8916	300
This study	179.5	27.6	37-2-128:LP-AF-DIR		3.3360000000000008e-06	300	37-2-128:LP-AF-DIR8917	LT-AF-Z	g		37-2-128	u		0.015	0.0	8917	300
This study			37-2-128:LP-ARM		8.888e-05	300	37-2-128:LP-ARM8918	LT-AF-I	g		37-2-128	u		0.08	5e-05	8918	300
This study			37-2-128:LP-IRM		0.0015220000000000001	300	37-2-128:LP-IRM8919	LT-IRM	g		37-2-128	u		0.0	1.0	8919	300
This study			37-2-128:LP-X			300	37-2-128:LP-X8920	LP-X			37-2-128		1.267e-07	0.01	0.0	8920	300
This study	181.8	51.2	37-2-133:LP-AF-DIR		3.144e-06	300	37-2-133:LP-AF-DIR8921	LT-AF-Z	g		37-2-133	u		0.015	0.0	8921	300
This study			37-2-133:LP-ARM		8.597e-05	300	37-2-133:LP-ARM8922	LT-AF-I	g		37-2-133	u		0.08	5e-05	8922	300
This study			37-2-133:LP-IRM		0.00146	300	37-2-133:LP-IRM8923	LT-IRM	g		37-2-133	u		0.0	1.0	8923	300
This study			37-2-133:LP-X			300	37-2-133:LP-X8924	LP-X			37-2-133		1.23e-07	0.01	0.0	8924	300
This study	167.0	56.2	37-2-135:LP-AF-DIR		3.7169999999999997e-06	300	37-2-135:LP-AF-DIR8925	LT-AF-Z	g		37-2-135	u		0.015	0.0	8925	300
This study			37-2-135:LP-ARM		8.502e-05	300	37-2-135:LP-ARM8926	LT-AF-I	g		37-2-135	u		0.08	5e-05	8926	300
This study			37-2-135:LP-IRM		0.00149	300	37-2-135:LP-IRM8927	LT-IRM	g		37-2-135	u		0.0	1.0	8927	300
This study			37-2-135:LP-X			300	37-2-135:LP-X8928	LP-X			37-2-135		1.2390000000000002e-07	0.01	0.0	8928	300
This study	171.8	39.1	37-2-138:LP-AF-DIR		3.7219999999999997e-06	300	37-2-138:LP-AF-DIR8929	LT-AF-Z	g		37-2-138	u		0.015	0.0	8929	300
This study			37-2-138:LP-ARM		8.77e-05	300	37-2-138:LP-ARM8930	LT-AF-I	g		37-2-138	u		0.08	5e-05	8930	300
This study			37-2-138:LP-IRM		0.0015480000000000001	300	37-2-138:LP-IRM8931	LT-IRM	g		37-2-138	u		0.0	1.0	8931	300
This study			37-2-138:LP-X			300	37-2-138:LP-X8932	LP-X			37-2-138		1.31e-07	0.01	0.0	8932	300
This study	178.8	39.6	37-2-142:LP-AF-DIR		2.908e-06	300	37-2-142:LP-AF-DIR8933	LT-AF-Z	g		37-2-142	u		0.015	0.0	8933	300
This study			37-2-142:LP-ARM		8.57e-05	300	37-2-142:LP-ARM8934	LT-AF-I	g		37-2-142	u		0.08	5e-05	8934	300
This study			37-2-142:LP-IRM		0.0015429999999999999	300	37-2-142:LP-IRM8935	LT-IRM	g		37-2-142	u		0.0	1.0	8935	300
This study			37-2-142:LP-X			300	37-2-142:LP-X8936	LP-X			37-2-142		1.3160000000000001e-07	0.01	0.0	8936	300
This study	188.9	63.7	37-2-144:LP-AF-DIR		5.005e-06	300	37-2-144:LP-AF-DIR8937	LT-AF-Z	g		37-2-144	u		0.015	0.0	8937	300
This study			37-2-144:LP-ARM		9.189e-05	300	37-2-144:LP-ARM8938	LT-AF-I	g		37-2-144	u		0.08	5e-05	8938	300
This study			37-2-144:LP-IRM		0.001691	300	37-2-144:LP-IRM8939	LT-IRM	g		37-2-144	u		0.0	1.0	8939	300
This study			37-2-144:LP-X			300	37-2-144:LP-X8940	LP-X			37-2-144		1.408e-07	0.01	0.0	8940	300
This study	179.6	46.3	37-2-148:LP-AF-DIR		5.0269999999999995e-06	300	37-2-148:LP-AF-DIR8941	LT-AF-Z	g		37-2-148	u		0.015	0.0	8941	300
This study			37-2-148:LP-ARM		8.631e-05	300	37-2-148:LP-ARM8942	LT-AF-I	g		37-2-148	u		0.08	5e-05	8942	300
This study			37-2-148:LP-IRM		0.001643	300	37-2-148:LP-IRM8943	LT-IRM	g		37-2-148	u		0.0	1.0	8943	300
This study			37-2-148:LP-X			300	37-2-148:LP-X8944	LP-X			37-2-148		1.399e-07	0.01	0.0	8944	300
This study	141.9	63.1	37-3-005:LP-AF-DIR		8.661e-06	300	37-3-005:LP-AF-DIR8945	LT-AF-Z	g		37-3-005	u		0.015	0.0	8945	300
This study			37-3-005:LP-ARM		0.0001087	300	37-3-005:LP-ARM8946	LT-AF-I	g		37-3-005	u		0.08	5e-05	8946	300
This study			37-3-005:LP-IRM		0.002144	300	37-3-005:LP-IRM8947	LT-IRM	g		37-3-005	u		0.0	1.0	8947	300
This study			37-3-005:LP-X			300	37-3-005:LP-X8948	LP-X			37-3-005		1.7809999999999999e-07	0.01	0.0	8948	300
This study	113.6	46.5	37-3-008:LP-AF-DIR		7.542000000000003e-06	300	37-3-008:LP-AF-DIR8949	LT-AF-Z	g		37-3-008	u		0.015	0.0	8949	300
This study			37-3-008:LP-ARM		0.000126	300	37-3-008:LP-ARM8950	LT-AF-I	g		37-3-008	u		0.08	5e-05	8950	300
This study			37-3-008:LP-IRM		0.002311	300	37-3-008:LP-IRM8951	LT-IRM	g		37-3-008	u		0.0	1.0	8951	300
This study			37-3-008:LP-X			300	37-3-008:LP-X8952	LP-X			37-3-008		1.878e-07	0.01	0.0	8952	300
This study	100.1	67.9	37-3-012:LP-AF-DIR		6.85e-06	300	37-3-012:LP-AF-DIR8953	LT-AF-Z	g		37-3-012	u		0.015	0.0	8953	300
This study			37-3-012:LP-ARM		0.00012059999999999999	300	37-3-012:LP-ARM8954	LT-AF-I	g		37-3-012	u		0.08	5e-05	8954	300
This study			37-3-012:LP-IRM		0.002277	300	37-3-012:LP-IRM8955	LT-IRM	g		37-3-012	u		0.0	1.0	8955	300
This study			37-3-012:LP-X			300	37-3-012:LP-X8956	LP-X			37-3-012		1.954e-07	0.01	0.0	8956	300
This study	70.8	59.3	37-3-015:LP-AF-DIR		2.707e-06	300	37-3-015:LP-AF-DIR8957	LT-AF-Z	g		37-3-015	u		0.015	0.0	8957	300
This study			37-3-015:LP-ARM		0.0001118	300	37-3-015:LP-ARM8958	LT-AF-I	g		37-3-015	u		0.08	5e-05	8958	300
This study			37-3-015:LP-IRM		0.002105	300	37-3-015:LP-IRM8959	LT-IRM	g		37-3-015	u		0.0	1.0	8959	300
This study			37-3-015:LP-X			300	37-3-015:LP-X8960	LP-X			37-3-015		1.823e-07	0.01	0.0	8960	300
This study	268.4	39.6	37-3-022:LP-AF-DIR		1.7119999999999999e-06	300	37-3-022:LP-AF-DIR8961	LT-AF-Z	g		37-3-022	u		0.015	0.0	8961	300
This study			37-3-022:LP-ARM		9.247e-05	300	37-3-022:LP-ARM8962	LT-AF-I	g		37-3-022	u		0.08	5e-05	8962	300
This study			37-3-022:LP-IRM		0.001621	300	37-3-022:LP-IRM8963	LT-IRM	g		37-3-022	u		0.0	1.0	8963	300
This study			37-3-022:LP-X			300	37-3-022:LP-X8964	LP-X			37-3-022		1.347e-07	0.01	0.0	8964	300
This study	325.0	39.4	37-3-025:LP-AF-DIR		2.6030000000000003e-06	300	37-3-025:LP-AF-DIR8965	LT-AF-Z	g		37-3-025	u		0.015	0.0	8965	300
This study			37-3-025:LP-ARM		9.235e-05	300	37-3-025:LP-ARM8966	LT-AF-I	g		37-3-025	u		0.08	5e-05	8966	300
This study			37-3-025:LP-IRM		0.0015480000000000001	300	37-3-025:LP-IRM8967	LT-IRM	g		37-3-025	u		0.0	1.0	8967	300
This study			37-3-025:LP-X			300	37-3-025:LP-X8968	LP-X			37-3-025		1.293e-07	0.01	0.0	8968	300
This study	183.4	71.9	37-3-029:LP-AF-DIR		1.795e-06	300	37-3-029:LP-AF-DIR8969	LT-AF-Z	g		37-3-029	u		0.015	0.0	8969	300
This study			37-3-029:LP-ARM		8.812e-05	300	37-3-029:LP-ARM8970	LT-AF-I	g		37-3-029	u		0.08	5e-05	8970	300
This study			37-3-029:LP-IRM		0.001544	300	37-3-029:LP-IRM8971	LT-IRM	g		37-3-029	u		0.0	1.0	8971	300
This study			37-3-029:LP-X			300	37-3-029:LP-X8972	LP-X			37-3-029		1.302e-07	0.01	0.0	8972	300
This study	278.0	83.5	37-3-032:LP-AF-DIR		3.824e-06	300	37-3-032:LP-AF-DIR8973	LT-AF-Z	g		37-3-032	u		0.015	0.0	8973	300
This study			37-3-032:LP-ARM		0.000102	300	37-3-032:LP-ARM8974	LT-AF-I	g		37-3-032	u		0.08	5e-05	8974	300
This study			37-3-032:LP-IRM		0.001866	300	37-3-032:LP-IRM8975	LT-IRM	g		37-3-032	u		0.0	1.0	8975	300
This study			37-3-032:LP-X			300	37-3-032:LP-X8976	LP-X			37-3-032		1.583e-07	0.01	0.0	8976	300
This study	66.0	77.5	37-3-035:LP-AF-DIR		7.677000000000001e-06	300	37-3-035:LP-AF-DIR8977	LT-AF-Z	g		37-3-035	u		0.015	0.0	8977	300
This study			37-3-035:LP-ARM		0.00012969999999999998	300	37-3-035:LP-ARM8978	LT-AF-I	g		37-3-035	u		0.08	5e-05	8978	300
This study			37-3-035:LP-IRM		0.0024059999999999997	300	37-3-035:LP-IRM8979	LT-IRM	g		37-3-035	u		0.0	1.0	8979	300
This study			37-3-035:LP-X			300	37-3-035:LP-X8980	LP-X			37-3-035		1.9370000000000002e-07	0.01	0.0	8980	300
This study	259.6	71.1	37-3-040:LP-AF-DIR		3.2e-06	300	37-3-040:LP-AF-DIR8981	LT-AF-Z	g		37-3-040	u		0.015	0.0	8981	300
This study			37-3-040:LP-ARM		8.947e-05	300	37-3-040:LP-ARM8982	LT-AF-I	g		37-3-040	u		0.08	5e-05	8982	300
This study			37-3-040:LP-IRM		0.0015949999999999998	300	37-3-040:LP-IRM8983	LT-IRM	g		37-3-040	u		0.0	1.0	8983	300
This study			37-3-040:LP-X			300	37-3-040:LP-X8984	LP-X			37-3-040		1.3289999999999998e-07	0.01	0.0	8984	300
This study	180.8	64.2	37-3-042:LP-AF-DIR		4.808e-06	300	37-3-042:LP-AF-DIR8985	LT-AF-Z	g		37-3-042	u		0.015	0.0	8985	300
This study			37-3-042:LP-ARM		9.967e-05	300	37-3-042:LP-ARM8986	LT-AF-I	g		37-3-042	u		0.08	5e-05	8986	300
This study			37-3-042:LP-IRM		0.001927	300	37-3-042:LP-IRM8987	LT-IRM	g		37-3-042	u		0.0	1.0	8987	300
This study			37-3-042:LP-X			300	37-3-042:LP-X8988	LP-X			37-3-042		1.616e-07	0.01	0.0	8988	300
This study	140.2	66.2	37-3-046:LP-AF-DIR		8.416e-06	300	37-3-046:LP-AF-DIR8989	LT-AF-Z	g		37-3-046	u		0.015	0.0	8989	300
This study			37-3-046:LP-ARM		9.675e-05	300	37-3-046:LP-ARM8990	LT-AF-I	g		37-3-046	u		0.08	5e-05	8990	300
This study			37-3-046:LP-IRM		0.001882	300	37-3-046:LP-IRM8991	LT-IRM	g		37-3-046	u		0.0	1.0	8991	300
This study			37-3-046:LP-X			300	37-3-046:LP-X8992	LP-X			37-3-046		1.5369999999999998e-07	0.01	0.0	8992	300
This study	141.4	63.8	37-3-049:LP-AF-DIR		6.3760000000000004e-06	300	37-3-049:LP-AF-DIR8993	LT-AF-Z	g		37-3-049	u		0.015	0.0	8993	300
This study			37-3-049:LP-ARM		9.818e-05	300	37-3-049:LP-ARM8994	LT-AF-I	g		37-3-049	u		0.08	5e-05	8994	300
This study			37-3-049:LP-IRM		0.001873	300	37-3-049:LP-IRM8995	LT-IRM	g		37-3-049	u		0.0	1.0	8995	300
This study			37-3-049:LP-X			300	37-3-049:LP-X8996	LP-X			37-3-049		1.1369999999999999e-07	0.01	0.0	8996	300
This study	134.2	56.0	37-3-052:LP-AF-DIR		5.2060000000000015e-06	300	37-3-052:LP-AF-DIR8997	LT-AF-Z	g		37-3-052	u		0.015	0.0	8997	300
This study			37-3-052:LP-ARM		8.617e-05	300	37-3-052:LP-ARM8998	LT-AF-I	g		37-3-052	u		0.08	5e-05	8998	300
This study			37-3-052:LP-IRM		0.001521	300	37-3-052:LP-IRM8999	LT-IRM	g		37-3-052	u		0.0	1.0	8999	300
This study			37-3-052:LP-X			300	37-3-052:LP-X9000	LP-X			37-3-052		1.217e-07	0.01	0.0	9000	300
This study	174.8	75.6	37-3-059:LP-AF-DIR		3.592e-06	300	37-3-059:LP-AF-DIR9001	LT-AF-Z	g		37-3-059	u		0.015	0.0	9001	300
This study			37-3-059:LP-ARM		8.746e-05	300	37-3-059:LP-ARM9002	LT-AF-I	g		37-3-059	u		0.08	5e-05	9002	300
This study			37-3-059:LP-IRM		0.001534	300	37-3-059:LP-IRM9003	LT-IRM	g		37-3-059	u		0.0	1.0	9003	300
This study			37-3-059:LP-X			300	37-3-059:LP-X9004	LP-X			37-3-059		1.3e-07	0.01	0.0	9004	300
This study	283.9	58.1	37-3-062:LP-AF-DIR		2.377e-06	300	37-3-062:LP-AF-DIR9005	LT-AF-Z	g		37-3-062	u		0.015	0.0	9005	300
This study			37-3-062:LP-ARM		9.479e-05	300	37-3-062:LP-ARM9006	LT-AF-I	g		37-3-062	u		0.08	5e-05	9006	300
This study			37-3-062:LP-IRM		0.001575	300	37-3-062:LP-IRM9007	LT-IRM	g		37-3-062	u		0.0	1.0	9007	300
This study			37-3-062:LP-X			300	37-3-062:LP-X9008	LP-X			37-3-062		1.315e-07	0.01	0.0	9008	300
This study	178.4	66.1	37-3-065:LP-AF-DIR		3.7739999999999998e-06	300	37-3-065:LP-AF-DIR9009	LT-AF-Z	g		37-3-065	u		0.015	0.0	9009	300
This study			37-3-065:LP-ARM		8.791e-05	300	37-3-065:LP-ARM9010	LT-AF-I	g		37-3-065	u		0.08	5e-05	9010	300
This study			37-3-065:LP-IRM		0.0015609999999999999	300	37-3-065:LP-IRM9011	LT-IRM	g		37-3-065	u		0.0	1.0	9011	300
This study			37-3-065:LP-X			300	37-3-065:LP-X9012	LP-X			37-3-065		1.3289999999999998e-07	0.01	0.0	9012	300
This study	176.1	55.5	37-3-067:LP-AF-DIR		2.058e-06	300	37-3-067:LP-AF-DIR9013	LT-AF-Z	g		37-3-067	u		0.015	0.0	9013	300
This study			37-3-067:LP-ARM		8.652e-05	300	37-3-067:LP-ARM9014	LT-AF-I	g		37-3-067	u		0.08	5e-05	9014	300
This study			37-3-067:LP-IRM		0.001504	300	37-3-067:LP-IRM9015	LT-IRM	g		37-3-067	u		0.0	1.0	9015	300
This study			37-3-067:LP-X			300	37-3-067:LP-X9016	LP-X			37-3-067		1.263e-07	0.01	0.0	9016	300
This study	159.1	56.8	37-3-070:LP-AF-DIR		3.98e-06	300	37-3-070:LP-AF-DIR9017	LT-AF-Z	g		37-3-070	u		0.015	0.0	9017	300
This study			37-3-070:LP-ARM		9.081e-05	300	37-3-070:LP-ARM9018	LT-AF-I	g		37-3-070	u		0.08	5e-05	9018	300
This study			37-3-070:LP-IRM		0.001585	300	37-3-070:LP-IRM9019	LT-IRM	g		37-3-070	u		0.0	1.0	9019	300
This study			37-3-070:LP-X			300	37-3-070:LP-X9020	LP-X			37-3-070		1.4039999999999999e-07	0.01	0.0	9020	300
This study	157.2	55.6	37-3-073:LP-AF-DIR		3.01e-06	300	37-3-073:LP-AF-DIR9021	LT-AF-Z	g		37-3-073	u		0.015	0.0	9021	300
This study			37-3-073:LP-ARM		9.021e-05	300	37-3-073:LP-ARM9022	LT-AF-I	g		37-3-073	u		0.08	5e-05	9022	300
This study			37-3-073:LP-IRM		0.001602	300	37-3-073:LP-IRM9023	LT-IRM	g		37-3-073	u		0.0	1.0	9023	300
This study			37-3-073:LP-X			300	37-3-073:LP-X9024	LP-X			37-3-073		1.343e-07	0.01	0.0	9024	300
This study	247.2	9.3	37-3-076:LP-AF-DIR		1.449e-06	300	37-3-076:LP-AF-DIR9025	LT-AF-Z	g		37-3-076	u		0.015	0.0	9025	300
This study			37-3-076:LP-ARM		0.00010149999999999999	300	37-3-076:LP-ARM9026	LT-AF-I	g		37-3-076	u		0.08	5e-05	9026	300
This study			37-3-076:LP-IRM		0.001582	300	37-3-076:LP-IRM9027	LT-IRM	g		37-3-076	u		0.0	1.0	9027	300
This study			37-3-076:LP-X			300	37-3-076:LP-X9028	LP-X			37-3-076		1.358e-07	0.01	0.0	9028	300
This study	219.5	62.5	37-3-078:LP-AF-DIR		2.1790000000000002e-06	300	37-3-078:LP-AF-DIR9029	LT-AF-Z	g		37-3-078	u		0.015	0.0	9029	300
This study			37-3-078:LP-ARM		9.736e-05	300	37-3-078:LP-ARM9030	LT-AF-I	g		37-3-078	u		0.08	5e-05	9030	300
This study			37-3-078:LP-IRM		0.001643	300	37-3-078:LP-IRM9031	LT-IRM	g		37-3-078	u		0.0	1.0	9031	300
This study			37-3-078:LP-X			300	37-3-078:LP-X9032	LP-X			37-3-078		1.362e-07	0.01	0.0	9032	300
This study	184.8	56.0	38-1-026:LP-AF-DIR		4.95e-06	300	38-1-026:LP-AF-DIR9033	LT-AF-Z	g		38-1-026	u		0.015	0.0	9033	300
This study			38-1-026:LP-ARM		0.0001115	300	38-1-026:LP-ARM9034	LT-AF-I	g		38-1-026	u		0.08	5e-05	9034	300
This study			38-1-026:LP-IRM		0.002	300	38-1-026:LP-IRM9035	LT-IRM	g		38-1-026	u		0.0	1.0	9035	300
This study			38-1-026:LP-X			300	38-1-026:LP-X9036	LP-X			38-1-026		1.6399999999999999e-07	0.01	0.0	9036	300
This study	167.7	56.9	38-1-032:LP-AF-DIR		5.01e-06	300	38-1-032:LP-AF-DIR9037	LT-AF-Z	g		38-1-032	u		0.015	0.0	9037	300
This study			38-1-032:LP-ARM		0.0001079	300	38-1-032:LP-ARM9038	LT-AF-I	g		38-1-032	u		0.08	5e-05	9038	300
This study			38-1-032:LP-IRM		0.0019190000000000001	300	38-1-032:LP-IRM9039	LT-IRM	g		38-1-032	u		0.0	1.0	9039	300
This study			38-1-032:LP-X			300	38-1-032:LP-X9040	LP-X			38-1-032		1.618e-07	0.01	0.0	9040	300
This study	172.9	76.8	38-1-037:LP-AF-DIR		4.772e-06	300	38-1-037:LP-AF-DIR9041	LT-AF-Z	g		38-1-037	u		0.015	0.0	9041	300
This study			38-1-037:LP-ARM		9.886e-05	300	38-1-037:LP-ARM9042	LT-AF-I	g		38-1-037	u		0.08	5e-05	9042	300
This study			38-1-037:LP-IRM		0.0017219999999999998	300	38-1-037:LP-IRM9043	LT-IRM	g		38-1-037	u		0.0	1.0	9043	300
This study			38-1-037:LP-X			300	38-1-037:LP-X9044	LP-X			38-1-037		1.529e-07	0.01	0.0	9044	300
This study	167.6	65.1	38-1-040:LP-AF-DIR		5.431e-06	300	38-1-040:LP-AF-DIR9045	LT-AF-Z	g		38-1-040	u		0.015	0.0	9045	300
This study			38-1-040:LP-ARM		9.683e-05	300	38-1-040:LP-ARM9046	LT-AF-I	g		38-1-040	u		0.08	5e-05	9046	300
This study			38-1-040:LP-IRM		0.0017170000000000002	300	38-1-040:LP-IRM9047	LT-IRM	g		38-1-040	u		0.0	1.0	9047	300
This study			38-1-040:LP-X			300	38-1-040:LP-X9048	LP-X			38-1-040		1.514e-07	0.01	0.0	9048	300
This study	189.7	70.7	38-1-045:LP-AF-DIR		6.149e-06	300	38-1-045:LP-AF-DIR9049	LT-AF-Z	g		38-1-045	u		0.015	0.0	9049	300
This study			38-1-045:LP-ARM		9.41e-05	300	38-1-045:LP-ARM9050	LT-AF-I	g		38-1-045	u		0.08	5e-05	9050	300
This study			38-1-045:LP-IRM		0.0017870000000000004	300	38-1-045:LP-IRM9051	LT-IRM	g		38-1-045	u		0.0	1.0	9051	300
This study			38-1-045:LP-X			300	38-1-045:LP-X9052	LP-X			38-1-045		1.57e-07	0.01	0.0	9052	300
This study	167.0	73.8	38-1-048:LP-AF-DIR		5.5320000000000006e-06	300	38-1-048:LP-AF-DIR9053	LT-AF-Z	g		38-1-048	u		0.015	0.0	9053	300
This study			38-1-048:LP-ARM		9.048e-05	300	38-1-048:LP-ARM9054	LT-AF-I	g		38-1-048	u		0.08	5e-05	9054	300
This study			38-1-048:LP-IRM		0.0016640000000000001	300	38-1-048:LP-IRM9055	LT-IRM	g		38-1-048	u		0.0	1.0	9055	300
This study			38-1-048:LP-X			300	38-1-048:LP-X9056	LP-X			38-1-048		1.501e-07	0.01	0.0	9056	300
This study	147.1	59.4	38-1-051:LP-AF-DIR		4.145e-06	300	38-1-051:LP-AF-DIR9057	LT-AF-Z	g		38-1-051	u		0.015	0.0	9057	300
This study			38-1-051:LP-ARM		8.371e-05	300	38-1-051:LP-ARM9058	LT-AF-I	g		38-1-051	u		0.08	5e-05	9058	300
This study			38-1-051:LP-IRM		0.001593	300	38-1-051:LP-IRM9059	LT-IRM	g		38-1-051	u		0.0	1.0	9059	300
This study			38-1-051:LP-X			300	38-1-051:LP-X9060	LP-X			38-1-051		1.439e-07	0.01	0.0	9060	300
This study	192.6	73.3	38-1-055:LP-AF-DIR		5.1870000000000005e-06	300	38-1-055:LP-AF-DIR9061	LT-AF-Z	g		38-1-055	u		0.015	0.0	9061	300
This study			38-1-055:LP-ARM		8.847e-05	300	38-1-055:LP-ARM9062	LT-AF-I	g		38-1-055	u		0.08	5e-05	9062	300
This study			38-1-055:LP-IRM		0.0016179999999999999	300	38-1-055:LP-IRM9063	LT-IRM	g		38-1-055	u		0.0	1.0	9063	300
This study			38-1-055:LP-X			300	38-1-055:LP-X9064	LP-X			38-1-055		1.365e-07	0.01	0.0	9064	300
This study	192.4	61.5	38-1-058:LP-AF-DIR		4.92e-06	300	38-1-058:LP-AF-DIR9065	LT-AF-Z	g		38-1-058	u		0.015	0.0	9065	300
This study			38-1-058:LP-ARM		8.734e-05	300	38-1-058:LP-ARM9066	LT-AF-I	g		38-1-058	u		0.08	5e-05	9066	300
This study			38-1-058:LP-IRM		0.001604	300	38-1-058:LP-IRM9067	LT-IRM	g		38-1-058	u		0.0	1.0	9067	300
This study			38-1-058:LP-X			300	38-1-058:LP-X9068	LP-X			38-1-058		1.373e-07	0.01	0.0	9068	300
This study	169.4	64.9	38-1-061:LP-AF-DIR		4.198e-06	300	38-1-061:LP-AF-DIR9069	LT-AF-Z	g		38-1-061	u		0.015	0.0	9069	300
This study			38-1-061:LP-ARM		8.746e-05	300	38-1-061:LP-ARM9070	LT-AF-I	g		38-1-061	u		0.08	5e-05	9070	300
This study			38-1-061:LP-IRM		0.001652	300	38-1-061:LP-IRM9071	LT-IRM	g		38-1-061	u		0.0	1.0	9071	300
This study			38-1-061:LP-X			300	38-1-061:LP-X9072	LP-X			38-1-061		1.429e-07	0.01	0.0	9072	300
This study	161.0	52.5	38-1-064:LP-AF-DIR		4.4289999999999994e-06	300	38-1-064:LP-AF-DIR9073	LT-AF-Z	g		38-1-064	u		0.015	0.0	9073	300
This study			38-1-064:LP-ARM		8.875e-05	300	38-1-064:LP-ARM9074	LT-AF-I	g		38-1-064	u		0.08	5e-05	9074	300
This study			38-1-064:LP-IRM		0.001652	300	38-1-064:LP-IRM9075	LT-IRM	g		38-1-064	u		0.0	1.0	9075	300
This study			38-1-064:LP-X			300	38-1-064:LP-X9076	LP-X			38-1-064		1.406e-07	0.01	0.0	9076	300
This study	178.0	59.1	38-1-067:LP-AF-DIR		5.379e-06	300	38-1-067:LP-AF-DIR9077	LT-AF-Z	g		38-1-067	u		0.015	0.0	9077	300
This study			38-1-067:LP-ARM		9.007e-05	300	38-1-067:LP-ARM9078	LT-AF-I	g		38-1-067	u		0.08	5e-05	9078	300
This study			38-1-067:LP-IRM		0.0017170000000000002	300	38-1-067:LP-IRM9079	LT-IRM	g		38-1-067	u		0.0	1.0	9079	300
This study			38-1-067:LP-X			300	38-1-067:LP-X9080	LP-X			38-1-067		1.481e-07	0.01	0.0	9080	300
This study	164.8	61.0	38-1-070:LP-AF-DIR		5.526e-06	300	38-1-070:LP-AF-DIR9081	LT-AF-Z	g		38-1-070	u		0.015	0.0	9081	300
This study			38-1-070:LP-ARM		8.904e-05	300	38-1-070:LP-ARM9082	LT-AF-I	g		38-1-070	u		0.08	5e-05	9082	300
This study			38-1-070:LP-IRM		0.001675	300	38-1-070:LP-IRM9083	LT-IRM	g		38-1-070	u		0.0	1.0	9083	300
This study			38-1-070:LP-X			300	38-1-070:LP-X9084	LP-X			38-1-070		1.412e-07	0.01	0.0	9084	300
This study	180.7	55.3	38-1-074:LP-AF-DIR		5.043e-06	300	38-1-074:LP-AF-DIR9085	LT-AF-Z	g		38-1-074	u		0.015	0.0	9085	300
This study			38-1-074:LP-ARM		9.304e-05	300	38-1-074:LP-ARM9086	LT-AF-I	g		38-1-074	u		0.08	5e-05	9086	300
This study			38-1-074:LP-IRM		0.0017280000000000002	300	38-1-074:LP-IRM9087	LT-IRM	g		38-1-074	u		0.0	1.0	9087	300
This study			38-1-074:LP-X			300	38-1-074:LP-X9088	LP-X			38-1-074		1.454e-07	0.01	0.0	9088	300
