tab 	measurements
citations	description	dir_csd	dir_dec	dir_inc	er_analyst_mail_names	er_expedition_name	er_formation_name	er_fossil_name	er_member_name	er_mineral_name	er_synthetic_name	experiment	instrument_codes	location	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_date	measurement_demagn_code	measurement_elevation	measurement_freq	measurement_height	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magnitude	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_r2	measurement_sd	measurement_sweep_rate	measurement_temp_change	measurement_time_zone	method_codes	number	quality	sample	site	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
This study		0.2	346.8	3.1	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002819					4	273								2007:08:13:09:35:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	2	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	373													
This study		0.2	348.4	0	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000283					4	273								2007:08:14:08:50:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	3	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	373													
This study		0.2	346.7	1.3	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002812					4	273								2007:08:14:11:39:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	4	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	373													
This study		0.2	350.2	-17.1	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002378					4	273								2007:08:14:13:40:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	5	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	473													
This study		0.2	347.7	1.9	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002183					4	273								2007:08:15:09:24:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	6	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	473													
This study		0.2	345.3	1.4	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000011					4	273								2007:08:15:11:14:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	7	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	573													
This study		0.2	347.9	-6.4	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001118					4	273								2007:08:15:12:53:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	8	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	373													
This study		0.3	350.2	-55.1	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002136					4	273								2007:08:15:14:37:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	9	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	573													
This study		0.2	346.4	-1.5	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001071					4	273								2007:08:16:09:28:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	10	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	573													
This study		0.3	356.1	-67.6	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000228					4	273								2007:08:16:11:27:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	11	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	623													
This study		0.2	347	-9.8	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000007104					4	273								2007:08:16:13:33:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	12	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	623													
This study		0.3	347.6	-5.1	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000004682					4	273								2007:08:17:09:19:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	13	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	673													
This study		0.3	355.1	-70.3	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001782					4	273								2007:08:17:11:26:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	14	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	573													
This study		0.3	3.9	-75.9	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002274					4	273								2007:08:17:13:38:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	15	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	673													
This study		0.3	346.1	-18.4	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000004731					4	273								2007:08:20:09:02:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	16	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	673													
This study		0.3	2.9	-78.5	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002491					4	273								2007:08:20:11:03:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	17	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	723													
This study		0.5	348.5	-32.4	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000003139					4	273								2007:08:20:12:58:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	18	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	723													
This study		0.6	346.1	-11.7	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000001162					4	273								2007:08:20:14:54:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	19	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	773													
This study		0.3	9.8	-82.3	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002245					4	273								2007:08:21:09:01:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	20	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	673													
This study		0.3	7.4	-82.7	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000263					4	273								2007:08:21:11:01:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	21	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	773													
This study		0.2	346.8	-40	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000001286					4	273								2007:08:21:12:52:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	22	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	773													
This study		0.3	30.3	-84.6	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002733					4	273								2007:08:21:14:48:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	23	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	798													
This study		0.2	346.9	-44.4	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000007355					4	273								2007:08:22:08:51:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	24	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	798													
This study		0.5	334.1	-15.2	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000001133					4	273								2007:08:23:07:34:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	25	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	823													
This study		0.4	29.6	-85.1	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002566					4	273								2007:08:23:09:32:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	26	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	773													
This study		0.3	42.8	-85.3	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002855					4	273								2007:08:23:11:32:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	27	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	823													
This study		0.7	313.7	-55.5	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000001371					4	273								2007:08:23:13:34:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	28	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	823													
This study		0.3	22.3	-85.6	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002919					4	273								2007:08:24:09:09:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	29	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	848													
This study		1.1	308.9	-46.5	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00000002786					4	273								2007:08:24:11:15:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	30	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	848													
This study		2.5	346.9	19.8	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00000001761					4	273								2007:08:24:13:37:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	31	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0	0	90	873													
This study		0.3	24.6	-86.8	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002891					4	273								2007:08:27:09:21:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	32	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	823													
This study		0.3	11.1	-87.1	Jason Steindorf							mc218b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002972					4	273								2007:08:27:11:31:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	33	g	mc218b	mc218	pmagpy-1.66b	mc218b1	u	0	0.00003	0	90	873													
This study		0.2	347	1.7	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00004035					4	273								2007:09:04:08:09:00.00																			SAN	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	1	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	273													
This study		0.2	346.7	1.4	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000386					4	273								2007:09:04:11:00:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	2	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	373													
This study		0.2	348.6	-0.9	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003866					4	273								2007:09:04:12:38:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	3	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0.00003	0	90	373													
This study		0.2	347.3	1.2	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003847					4	273								2007:09:05:08:35:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	4	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	373													
This study		0.2	346.3	-15.8	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003266					4	273								2007:09:05:10:44:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	5	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0.00003	0	90	473													
This study		0.2	347.2	0.9	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003012					4	273								2007:09:05:12:42:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	6	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	473													
This study		0.2	349.4	-0.5	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001502					4	273								2007:09:06:10:25:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	7	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	573													
This study		0.2	348.6	-7	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001523					4	273								2007:09:06:11:43:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	8	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0.00003	0	90	373													
This study		0.3	348.1	-53.7	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002732					4	273								2007:09:06:13:22:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	9	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0.00003	0	90	573													
This study		0.3	348.7	-3	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001463					4	273								2007:09:07:09:01:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	10	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	573													
This study		0.3	348.4	-66.4	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002883					4	273								2007:09:07:10:42:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	11	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0.00003	0	90	623													
This study		0.2	349.6	-9.8	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00001002					4	273								2007:09:07:12:26:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	12	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	623													
This study		0.2	349.5	-7	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000006842					4	273								2007:09:10:09:15:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	13	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	673													
This study		0.3	343.3	-68.4	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002282					4	273								2007:09:10:12:30:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	14	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0.00003	0	90	573													
This study		0.3	343.2	-72.8	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000291					4	273								2007:09:10:14:17:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	15	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0.00003	0	90	673													
This study		0.3	349.3	-17.1	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000006625					4	273								2007:09:11:09:08:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	16	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	673													
This study		0.3	345	-78.7	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003221					4	273								2007:09:11:10:57:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	17	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0.00003	0	90	723													
This study		0.3	349.3	-27.8	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000004712					4	273								2007:09:11:12:44:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	18	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	723													
This study		0.3	351	-13.4	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000002102					4	273								2007:09:11:14:41:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	19	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	773													
This study		0.3	349.4	-81.5	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00002806					4	273								2007:09:12:09:55:00.00																			SAN	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	20	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0.00003	0	90	673													
This study		0.3	334.8	-83.9	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003332					4	273								2007:09:12:13:08:00.00																			SAN	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	21	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0.00003	0	90	773													
This study		0.3	349.4	-36.6	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000002152					4	273								2007:09:13:09:52:00.00																			SAN	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	22	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	773													
This study		0.3	333.5	-85.2	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.00003478					4	273								2007:09:13:11:44:00.00																			SAN	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	23	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0.00003	0	90	798													
This study		0.4	350.8	-42.3	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.000001296					4	273								2007:09:13:14:44:00.00																			SAN	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	24	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	798													
This study		0.3	349.7	-17.9	Jason Steindorf							mc218d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-BT-IZZI		McMurdo		0.0000002784					4	273								2007:09:14:09:11:00.00																			SAN	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	25	g	mc218d	mc218	pmagpy-1.66b	mc218d1	u	0	0	0	90	823													
