tab	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	magn_moment	magn_volume	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_step_num	treat_temp
This study			162.0	-10.0	ST32_LP-DIR-T	5.8248e-05	4.854		273.0	ST32_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1041	pmagpy-4.2.19	ST32	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			174.0	-32.0	ST32_LP-DIR-T	4.0908e-05	3.409		273.0	ST32_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1042	pmagpy-4.2.19	ST32	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			173.0	-32.0	ST32_LP-DIR-T	3.4644e-05	2.887		273.0	ST32_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1043	pmagpy-4.2.19	ST32	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			187.0	-39.0	ST32_LP-DIR-T	2.9472e-05	2.456		273.0	ST32_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1044	pmagpy-4.2.19	ST32	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			224.0	8.0	ST32_LP-DIR-T	2.0412e-05	1.7009999999999998		273.0	ST32_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	1045	pmagpy-4.2.19	ST32	u	2013-02-26T00:00:00Z	0.0	6	623.0
This study			156.0	18.0	ST33_LP-DIR-T	2.1888e-05	1.824		273.0	ST33_LP-DIR-T0	LT-LT-Z:LP-DIR-T	g	1046	pmagpy-4.2.19	ST33	u	2013-02-21T00:00:00Z	0.0	0	298.0
This study			144.0	8.0	ST33_LP-DIR-T	1.8156e-05	1.5130000000000001		273.0	ST33_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1047	pmagpy-4.2.19	ST33	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			138.0	7.0	ST33_LP-DIR-T	2.3291999999999997e-05	1.9409999999999998		273.0	ST33_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1048	pmagpy-4.2.19	ST33	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			135.0	-28.0	ST33_LP-DIR-T	2.6424e-05	2.202		273.0	ST33_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1049	pmagpy-4.2.19	ST33	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			139.0	-34.0	ST33_LP-DIR-T	2.64e-05	2.2		273.0	ST33_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1050	pmagpy-4.2.19	ST33	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			139.0	-36.0	ST33_LP-DIR-T	2.472e-05	2.06		273.0	ST33_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1051	pmagpy-4.2.19	ST33	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			115.0	-2.0	ST33_LP-DIR-T	2.7624e-05	2.302		273.0	ST33_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	1052	pmagpy-4.2.19	ST33	u	2013-02-26T00:00:00Z	0.0	6	623.0
This study			129.0	-49.0	ST33_LP-DIR-T	1.7076e-05	1.423		273.0	ST33_LP-DIR-T7	LT-T-Z:LP-DIR-T	g	1053	pmagpy-4.2.19	ST33	u	2013-02-26T00:00:00Z	0.0	7	673.0
This study			116.0	-48.0	ST33_LP-DIR-T	1.8204e-05	1.517		273.0	ST33_LP-DIR-T8	LT-T-Z:LP-DIR-T	g	1054	pmagpy-4.2.19	ST33	u	2013-02-28T00:00:00Z	0.0	8	698.0
This study			141.0	-3.0	ST33_LP-DIR-T	1.3908e-05	1.159		273.0	ST33_LP-DIR-T9	LT-T-Z:LP-DIR-T	g	1055	pmagpy-4.2.19	ST33	u	2013-02-28T00:00:00Z	0.0	9	723.0
This study			83.0	-49.0	ST33_LP-DIR-T	8.826000000000003e-06	0.7355		273.0	ST33_LP-DIR-T10	LT-T-Z:LP-DIR-T	g	1056	pmagpy-4.2.19	ST33	u	2013-02-28T00:00:00Z	0.0	10	748.0
This study			147.0	25.0	ST33_LP-DIR-T	7.5888e-06	0.6324		273.0	ST33_LP-DIR-T11	LT-T-Z:LP-DIR-T	g	1057	pmagpy-4.2.19	ST33	u	2013-03-10T00:00:00Z	0.0	11	773.0
This study			303.0	81.0	ST33_LP-DIR-T	3.0516000000000006e-06	0.2543		273.0	ST33_LP-DIR-T12	LT-T-Z:LP-DIR-T	g	1058	pmagpy-4.2.19	ST33	u	2013-03-11T00:00:00Z	0.0	12	793.0
This study			260.0	32.0	ST33_LP-DIR-T	7.5372e-06	0.6281		273.0	ST33_LP-DIR-T13	LT-T-Z:LP-DIR-T	g	1059	pmagpy-4.2.19	ST33	u	2013-03-11T00:00:00Z	0.0	13	813.0
This study			2.0	-36.0	ST33_LP-DIR-T	6.846e-06	0.5705		273.0	ST33_LP-DIR-T14	LT-T-Z:LP-DIR-T	g	1060	pmagpy-4.2.19	ST33	u	2013-03-12T00:00:00Z	0.0	14	833.0
This study			233.0	-35.0	ST33_LP-DIR-T	8.125200000000001e-06	0.6771		273.0	ST33_LP-DIR-T15	LT-T-Z:LP-DIR-T	g	1061	pmagpy-4.2.19	ST33	u	2013-03-13T00:00:00Z	0.0	15	853.0
This study			163.0	4.0	ST34_LP-DIR-T	1.584e-05	1.32		273.0	ST34_LP-DIR-T0	LT-LT-Z:LP-DIR-T	g	1062	pmagpy-4.2.19	ST34	u	2013-02-21T00:00:00Z	0.0	0	298.0
This study			160.0	-8.0	ST34_LP-DIR-T	1.9872e-05	1.656		273.0	ST34_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1063	pmagpy-4.2.19	ST34	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			150.0	-13.0	ST34_LP-DIR-T	2.352e-05	1.96		273.0	ST34_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1064	pmagpy-4.2.19	ST34	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			157.0	-45.0	ST34_LP-DIR-T	2.5788e-05	2.149		273.0	ST34_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1065	pmagpy-4.2.19	ST34	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			156.0	-46.0	ST34_LP-DIR-T	2.5416e-05	2.1180000000000003		273.0	ST34_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1066	pmagpy-4.2.19	ST34	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			169.0	-49.0	ST34_LP-DIR-T	1.7987999999999998e-05	1.499		273.0	ST34_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1067	pmagpy-4.2.19	ST34	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			164.0	3.0	ST34_LP-DIR-T	1.6932e-05	1.411		273.0	ST34_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	1068	pmagpy-4.2.19	ST34	u	2013-02-26T00:00:00Z	0.0	6	623.0
This study			162.0	-36.0	ST34_LP-DIR-T	1.1325599999999999e-05	0.9438		273.0	ST34_LP-DIR-T7	LT-T-Z:LP-DIR-T	g	1069	pmagpy-4.2.19	ST34	u	2013-02-26T00:00:00Z	0.0	7	673.0
This study			165.0	-49.0	ST34_LP-DIR-T	1.09068e-05	0.9089		273.0	ST34_LP-DIR-T8	LT-T-Z:LP-DIR-T	g	1070	pmagpy-4.2.19	ST34	u	2013-02-28T00:00:00Z	0.0	8	698.0
This study			199.0	6.0	ST34_LP-DIR-T	6.344400000000001e-06	0.5287		273.0	ST34_LP-DIR-T9	LT-T-Z:LP-DIR-T	g	1071	pmagpy-4.2.19	ST34	u	2013-02-28T00:00:00Z	0.0	9	723.0
This study			95.0	-36.0	ST34_LP-DIR-T	9.1284e-06	0.7607		273.0	ST34_LP-DIR-T10	LT-T-Z:LP-DIR-T	g	1072	pmagpy-4.2.19	ST34	u	2013-02-28T00:00:00Z	0.0	10	748.0
This study			210.0	37.0	ST34_LP-DIR-T	1.2192e-05	1.016		273.0	ST34_LP-DIR-T11	LT-T-Z:LP-DIR-T	g	1073	pmagpy-4.2.19	ST34	u	2013-03-10T00:00:00Z	0.0	11	773.0
This study			161.0	-41.0	ST34_LP-DIR-T	6.394800000000002e-06	0.5329		273.0	ST34_LP-DIR-T12	LT-T-Z:LP-DIR-T	g	1074	pmagpy-4.2.19	ST34	u	2013-03-11T00:00:00Z	0.0	12	793.0
This study			247.0	31.0	ST34_LP-DIR-T	9.0336e-06	0.7528		273.0	ST34_LP-DIR-T13	LT-T-Z:LP-DIR-T	g	1075	pmagpy-4.2.19	ST34	u	2013-03-11T00:00:00Z	0.0	13	813.0
This study			236.0	-37.0	ST34_LP-DIR-T	6.5327999999999995e-06	0.5444		273.0	ST34_LP-DIR-T14	LT-T-Z:LP-DIR-T	g	1076	pmagpy-4.2.19	ST34	u	2013-03-12T00:00:00Z	0.0	14	833.0
This study			35.0	38.0	ST34_LP-DIR-T	5.286e-06	0.4405		273.0	ST34_LP-DIR-T15	LT-T-Z:LP-DIR-T	g	1077	pmagpy-4.2.19	ST34	u	2013-03-13T00:00:00Z	0.0	15	853.0
This study			177.0	72.0	ST35_LP-DIR-T	4.9464e-05	4.122		273.0	ST35_LP-DIR-T0	LT-LT-Z:LP-DIR-T	g	1078	pmagpy-4.2.19	ST35	u	2013-02-21T00:00:00Z	0.0	0	298.0
This study			177.0	50.0	ST35_LP-DIR-T	3.8244e-05	3.187		273.0	ST35_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1079	pmagpy-4.2.19	ST35	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			179.0	37.0	ST35_LP-DIR-T	3.354e-05	2.795		273.0	ST35_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1080	pmagpy-4.2.19	ST35	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			189.0	-9.0	ST35_LP-DIR-T	2.1036e-05	1.7530000000000001		273.0	ST35_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1081	pmagpy-4.2.19	ST35	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			202.0	-18.0	ST35_LP-DIR-T	1.9032e-05	1.5859999999999999		273.0	ST35_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1082	pmagpy-4.2.19	ST35	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			217.0	-21.0	ST35_LP-DIR-T	1.5432e-05	1.286		273.0	ST35_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1083	pmagpy-4.2.19	ST35	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			143.0	4.0	ST36_LP-DIR-T	2.8476000000000007e-05	2.373		273.0	ST36_LP-DIR-T0	LT-LT-Z:LP-DIR-T	g	1084	pmagpy-4.2.19	ST36	u	2013-02-21T00:00:00Z	0.0	0	298.0
This study			167.0	-21.0	ST36_LP-DIR-T	3.0299999999999998e-05	2.525		273.0	ST36_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1085	pmagpy-4.2.19	ST36	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			164.0	-11.0	ST36_LP-DIR-T	3.1668e-05	2.639		273.0	ST36_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1086	pmagpy-4.2.19	ST36	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			176.0	-48.0	ST36_LP-DIR-T	2.5548000000000003e-05	2.129		273.0	ST36_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1087	pmagpy-4.2.19	ST36	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			190.0	-47.0	ST36_LP-DIR-T	2.37e-05	1.975		273.0	ST36_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1088	pmagpy-4.2.19	ST36	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			205.0	-48.0	ST36_LP-DIR-T	1.7916000000000006e-05	1.493		273.0	ST36_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1089	pmagpy-4.2.19	ST36	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			114.0	19.0	ST36_LP-DIR-T	1.7556000000000006e-05	1.463		273.0	ST36_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	1090	pmagpy-4.2.19	ST36	u	2013-02-26T00:00:00Z	0.0	6	623.0
This study			121.0	-27.0	ST37_LP-DIR-T	2.3328e-05	1.944		273.0	ST37_LP-DIR-T0	LT-LT-Z:LP-DIR-T	g	1091	pmagpy-4.2.19	ST37	u	2013-02-21T00:00:00Z	0.0	0	298.0
This study			164.0	-22.0	ST37_LP-DIR-T	2.5476000000000005e-05	2.123		273.0	ST37_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1092	pmagpy-4.2.19	ST37	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			156.0	-7.0	ST37_LP-DIR-T	2.9460000000000006e-05	2.455		273.0	ST37_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1093	pmagpy-4.2.19	ST37	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			161.0	-47.0	ST37_LP-DIR-T	2.4852e-05	2.0709999999999997		273.0	ST37_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1094	pmagpy-4.2.19	ST37	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			185.0	-52.0	ST37_LP-DIR-T	2.1851999999999997e-05	1.821		273.0	ST37_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1095	pmagpy-4.2.19	ST37	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			180.0	-46.0	ST37_LP-DIR-T	1.8552e-05	1.546		273.0	ST37_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1096	pmagpy-4.2.19	ST37	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			127.0	17.0	ST37_LP-DIR-T	2.1851999999999997e-05	1.821		273.0	ST37_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	1097	pmagpy-4.2.19	ST37	u	2013-02-26T00:00:00Z	0.0	6	623.0
This study			52.0	4.0	ST38A_LP-DIR-T	2.8056e-05	2.338		273.0	ST38A_LP-DIR-T0	LT-NO:LP-DIR-T	g	1098	pmagpy-4.2.19	ST38A	u	2013-02-21T00:00:00Z	0.0	0	273.0
This study			63.0	-24.0	ST38A_LP-DIR-T	3.1571999999999995e-05	2.6310000000000002		273.0	ST38A_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1099	pmagpy-4.2.19	ST38A	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			91.0	5.0	ST38A_LP-DIR-T	3.0384000000000006e-05	2.532		273.0	ST38A_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1100	pmagpy-4.2.19	ST38A	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			101.0	-48.0	ST38A_LP-DIR-T	2.2068000000000003e-05	1.839		273.0	ST38A_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1101	pmagpy-4.2.19	ST38A	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			137.0	-64.0	ST38A_LP-DIR-T	1.62e-05	1.35		273.0	ST38A_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1102	pmagpy-4.2.19	ST38A	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			139.0	-51.0	ST38A_LP-DIR-T	1.704e-05	1.42		273.0	ST38A_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1103	pmagpy-4.2.19	ST38A	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			47.0	9.0	ST38B_LT-NO	2.2392e-05	1.8659999999999999		273.0	ST38B_LT-NO1	LT-NO	g	1104	pmagpy-4.2.19	ST38B	u	2013-08-15T00:00:00Z	0.0	1	273.0
This study			116.0	-3.0	ST39_LP-DIR-T	4.435200000000001e-05	3.696		273.0	ST39_LP-DIR-T0	LT-LT-Z:LP-DIR-T	g	1105	pmagpy-4.2.19	ST39	u	2013-02-21T00:00:00Z	0.0	0	298.0
This study			136.0	-27.0	ST39_LP-DIR-T	4.4628e-05	3.719		273.0	ST39_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1106	pmagpy-4.2.19	ST39	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			156.0	0.0	ST39_LP-DIR-T	3.2868000000000004e-05	2.739		273.0	ST39_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1107	pmagpy-4.2.19	ST39	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			177.0	-48.0	ST39_LP-DIR-T	2.5668000000000002e-05	2.1390000000000002		273.0	ST39_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1108	pmagpy-4.2.19	ST39	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			177.0	-44.0	ST39_LP-DIR-T	2.5368000000000002e-05	2.114		273.0	ST39_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1109	pmagpy-4.2.19	ST39	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			198.0	-49.0	ST39_LP-DIR-T	1.9584e-05	1.632		273.0	ST39_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1110	pmagpy-4.2.19	ST39	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			272.0	-24.0	ST41_LP-DIR-T	1.2084000000000002e-05	1.0070000000000001		273.0	ST41_LP-DIR-T0	LT-LT-Z:LP-DIR-T	g	1111	pmagpy-4.2.19	ST41	u	2013-02-21T00:00:00Z	0.0	0	298.0
This study			267.0	-33.0	ST41_LP-DIR-T	1.5552e-05	1.296		273.0	ST41_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1112	pmagpy-4.2.19	ST41	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			285.0	-26.0	ST41_LP-DIR-T	1.9152e-05	1.5959999999999999		273.0	ST41_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1113	pmagpy-4.2.19	ST41	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			285.0	-55.0	ST41_LP-DIR-T	3.0095999999999998e-05	2.508		273.0	ST41_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1114	pmagpy-4.2.19	ST41	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			268.0	-60.0	ST41_LP-DIR-T	2.3268e-05	1.939		273.0	ST41_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1115	pmagpy-4.2.19	ST41	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			214.0	-70.0	ST41_LP-DIR-T	1.464e-05	1.22		273.0	ST41_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1116	pmagpy-4.2.19	ST41	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			223.0	27.0	ST41_LP-DIR-T	1.962e-05	1.635		273.0	ST41_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	1117	pmagpy-4.2.19	ST41	u	2013-02-26T00:00:00Z	0.0	6	623.0
This study			215.0	-56.0	ST41_LP-DIR-T	9.3876e-06	0.7823		273.0	ST41_LP-DIR-T7	LT-T-Z:LP-DIR-T	g	1118	pmagpy-4.2.19	ST41	u	2013-02-26T00:00:00Z	0.0	7	673.0
This study			273.0	-65.0	ST41_LP-DIR-T	1.2815999999999999e-05	1.068		273.0	ST41_LP-DIR-T8	LT-T-Z:LP-DIR-T	g	1119	pmagpy-4.2.19	ST41	u	2013-02-28T00:00:00Z	0.0	8	698.0
This study			236.0	3.0	ST41_LP-DIR-T	9.9372e-06	0.8281		273.0	ST41_LP-DIR-T9	LT-T-Z:LP-DIR-T	g	1120	pmagpy-4.2.19	ST41	u	2013-02-28T00:00:00Z	0.0	9	723.0
This study			198.0	14.0	ST41_LP-DIR-T	5.121599999999999e-06	0.4268		273.0	ST41_LP-DIR-T10	LT-T-Z:LP-DIR-T	g	1121	pmagpy-4.2.19	ST41	u	2013-02-28T00:00:00Z	0.0	10	748.0
This study	average of multiple measurements	12.8	34.2	54.1	ST41_LP-DIR-T	9.542000000000001e-06	0.4908	3.0	273.0	ST41_LP-DIR-T11	LT-T-Z:DE-VM:LP-DIR-T	g	1122	pmagpy-4.2.19	ST41	u	2013-03-10T00:00:00Z	0.0	11	773.0
This study			287.0	46.0	ST41_LP-DIR-T	1.06116e-05	0.8843		273.0	ST41_LP-DIR-T12	LT-T-Z:LP-DIR-T	g	1123	pmagpy-4.2.19	ST41	u	2013-03-11T00:00:00Z	0.0	12	793.0
This study			273.0	47.0	ST41_LP-DIR-T	9.9624e-06	0.8302		273.0	ST41_LP-DIR-T13	LT-T-Z:LP-DIR-T	g	1124	pmagpy-4.2.19	ST41	u	2013-03-11T00:00:00Z	0.0	13	813.0
This study			300.0	-47.0	ST41_LP-DIR-T	3.573600000000001e-06	0.2978		273.0	ST41_LP-DIR-T14	LT-T-Z:LP-DIR-T	g	1125	pmagpy-4.2.19	ST41	u	2013-03-12T00:00:00Z	0.0	14	833.0
This study			120.0	40.0	ST41_LP-DIR-T	2.8824e-06	0.2402		273.0	ST41_LP-DIR-T15	LT-T-Z:LP-DIR-T	g	1126	pmagpy-4.2.19	ST41	u	2013-03-13T00:00:00Z	0.0	15	853.0
This study			288.0	-33.0	ST43_LP-DIR-T	9.0396e-05	7.5329999999999995		273.0	ST43_LP-DIR-T0	LT-LT-Z:LP-DIR-T	g	1127	pmagpy-4.2.19	ST43	u	2013-02-21T00:00:00Z	0.0	0	298.0
This study			284.0	-35.0	ST43_LP-DIR-T	9.5172e-05	7.931		273.0	ST43_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1128	pmagpy-4.2.19	ST43	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			288.0	-30.0	ST43_LP-DIR-T	8.499600000000001e-05	7.082999999999999		273.0	ST43_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1129	pmagpy-4.2.19	ST43	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			289.0	-42.0	ST43_LP-DIR-T	6.8868e-05	5.739		273.0	ST43_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1130	pmagpy-4.2.19	ST43	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			268.0	-55.0	ST43_LP-DIR-T	3.5328000000000005e-05	2.944		273.0	ST43_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1131	pmagpy-4.2.19	ST43	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			280.0	-47.0	ST43_LP-DIR-T	3.0444000000000002e-05	2.537		273.0	ST43_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1132	pmagpy-4.2.19	ST43	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			26.0	34.0	ST43_LP-DIR-T	7.059600000000002e-06	0.5883		273.0	ST43_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	1133	pmagpy-4.2.19	ST43	u	2013-02-26T00:00:00Z	0.0	6	623.0
This study			299.0	-12.0	ST44_LP-DIR-T	1.6584000000000002e-05	1.382		273.0	ST44_LP-DIR-T0	LT-LT-Z:LP-DIR-T	g	1134	pmagpy-4.2.19	ST44	u	2013-02-21T00:00:00Z	0.0	0	298.0
This study			286.0	-20.0	ST44_LP-DIR-T	1.9812e-05	1.651		273.0	ST44_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1135	pmagpy-4.2.19	ST44	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			299.0	-10.0	ST44_LP-DIR-T	2.052e-05	1.71		273.0	ST44_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1136	pmagpy-4.2.19	ST44	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			299.0	-35.0	ST44_LP-DIR-T	3.174e-05	2.645		273.0	ST44_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1137	pmagpy-4.2.19	ST44	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			297.0	-45.0	ST44_LP-DIR-T	2.754e-05	2.295		273.0	ST44_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1138	pmagpy-4.2.19	ST44	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			297.0	-45.0	ST44_LP-DIR-T	2.2968e-05	1.9140000000000001		273.0	ST44_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1139	pmagpy-4.2.19	ST44	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			345.0	12.0	ST44_LP-DIR-T	7.3296e-06	0.6108		273.0	ST44_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	1140	pmagpy-4.2.19	ST44	u	2013-02-26T00:00:00Z	0.0	6	623.0
This study			161.0	-27.0	ST47_LP-DIR-T	0.00015312	12.76		273.0	ST47_LP-DIR-T0	LT-LT-Z:LP-DIR-T	g	1141	pmagpy-4.2.19	ST47	u	2013-02-21T00:00:00Z	0.0	0	298.0
This study			171.0	-31.0	ST47_LP-DIR-T	0.00015	12.5		273.0	ST47_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1142	pmagpy-4.2.19	ST47	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			171.0	-27.0	ST47_LP-DIR-T	0.00013644	11.37		273.0	ST47_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1143	pmagpy-4.2.19	ST47	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			177.0	-38.0	ST47_LP-DIR-T	0.0001242	10.35		273.0	ST47_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1144	pmagpy-4.2.19	ST47	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			183.0	-43.0	ST47_LP-DIR-T	9.5928e-05	7.994		273.0	ST47_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1145	pmagpy-4.2.19	ST47	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			191.0	-47.0	ST47_LP-DIR-T	6.3672e-05	5.306		273.0	ST47_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1146	pmagpy-4.2.19	ST47	u	2013-02-25T00:00:00Z	0.0	5	573.0
This study			176.0	-18.0	ST47_LP-DIR-T	3.5076e-05	2.923		273.0	ST47_LP-DIR-T6	LT-T-Z:LP-DIR-T	g	1147	pmagpy-4.2.19	ST47	u	2013-02-26T00:00:00Z	0.0	6	623.0
This study			224.0	-20.0	ST48_LP-DIR-T	0.00012624	10.52		273.0	ST48_LP-DIR-T0	LT-LT-Z:LP-DIR-T	g	1148	pmagpy-4.2.19	ST48	u	2013-02-21T00:00:00Z	0.0	0	298.0
This study			231.0	-19.0	ST48_LP-DIR-T	0.00012816	10.68		273.0	ST48_LP-DIR-T1	LT-T-Z:LP-DIR-T	g	1149	pmagpy-4.2.19	ST48	u	2013-02-21T00:00:00Z	0.0	1	373.0
This study			237.0	-15.0	ST48_LP-DIR-T	0.00011012399999999999	9.177		273.0	ST48_LP-DIR-T2	LT-T-Z:LP-DIR-T	g	1150	pmagpy-4.2.19	ST48	u	2013-02-25T00:00:00Z	0.0	2	423.0
This study			245.0	-28.0	ST48_LP-DIR-T	9.0768e-05	7.564		273.0	ST48_LP-DIR-T3	LT-T-Z:LP-DIR-T	g	1151	pmagpy-4.2.19	ST48	u	2013-02-25T00:00:00Z	0.0	3	473.0
This study			247.0	-33.0	ST48_LP-DIR-T	6.8496e-05	5.707999999999999		273.0	ST48_LP-DIR-T4	LT-T-Z:LP-DIR-T	g	1152	pmagpy-4.2.19	ST48	u	2013-02-25T00:00:00Z	0.0	4	523.0
This study			251.0	-35.0	ST48_LP-DIR-T	4.455600000000001e-05	3.713		273.0	ST48_LP-DIR-T5	LT-T-Z:LP-DIR-T	g	1153	pmagpy-4.2.19	ST48	u	2013-02-25T00:00:00Z	0.0	5	573.0
