tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x_sigma	magn_xyz_sigma	magn_y_sigma	magn_z_sigma	meas_field_ac	meas_field_dc	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
	This study		0.5	264.1	-70.3	318-U1361A-027X-5-W-92-LP-DIR-AF						1.5299999999999999e-09											4						273		318-U1361A-027X-5-W-92-LP-DIR-AF-2	LT-AF-Z:LP-DIR-AF	g	3916	pmagpy-2.93	318-U1361A-027X-5-W-92	u					2010-07-02T16:15:00Z	0.005				0				0	0				2	273			
	This study		0.4	287.3	-85.1	318-U1361A-027X-5-W-92-LP-DIR-AF						5.484e-10											4						273		318-U1361A-027X-5-W-92-LP-DIR-AF-3	LT-AF-Z:LP-DIR-AF	g	3917	pmagpy-2.93	318-U1361A-027X-5-W-92	u					2010-07-02T16:17:00Z	0.01				0				0	0				3	273			
	This study		0.7	22.5	-82	318-U1361A-027X-5-W-92-LP-DIR-AF						4.208e-10											4						273		318-U1361A-027X-5-W-92-LP-DIR-AF-4	LT-AF-Z:LP-DIR-AF	g	3918	pmagpy-2.93	318-U1361A-027X-5-W-92	u					2010-07-02T16:18:00Z	0.015				0				0	0				4	273			
	This study		0.7	86.7	-75.5	318-U1361A-027X-5-W-92-LP-DIR-AF						3.697e-10											4						273		318-U1361A-027X-5-W-92-LP-DIR-AF-5	LT-AF-Z:LP-DIR-AF	g	3919	pmagpy-2.93	318-U1361A-027X-5-W-92	u					2010-07-02T16:19:00Z	0.02				0				0	0				5	273			
	This study		1.1	148.8	-81.8	318-U1361A-027X-5-W-92-LP-DIR-AF						1.7730000000000002e-10											4						273		318-U1361A-027X-5-W-92-LP-DIR-AF-6	LT-AF-Z:LP-DIR-AF	g	3920	pmagpy-2.93	318-U1361A-027X-5-W-92	u					2010-07-02T16:20:00Z	0.03				0				0	0				6	273			
	This study	average of multiple measurements.	29.6	101.6	15.8	318-U1361A-027X-5-W-92-LP-DIR-AF						1.5030000000000001e-10											2						273		318-U1361A-027X-5-W-92-LP-DIR-AF-7	LT-AF-Z:DE-VM:LP-DIR-AF	g	3921	pmagpy-2.93	318-U1361A-027X-5-W-92	u					2010-07-02T16:23:00Z	0.04				0				0	0				7	273			
	This study	average of multiple measurements.	37.3	54.9	-16.8	318-U1361A-027X-5-W-92-LP-DIR-AF						7.804999999999999e-11											2						273		318-U1361A-027X-5-W-92-LP-DIR-AF-8	LT-AF-Z:DE-VM:LP-DIR-AF	g	3922	pmagpy-2.93	318-U1361A-027X-5-W-92	u					2010-07-02T16:26:00Z	0.06				0				0	0				8	273			
	This study		0.4	192.5	45.1	318-U1361A-029X-1-W-113-LP-DIR-AF						9.54e-10											4						273		318-U1361A-029X-1-W-113-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3923	pmagpy-2.93	318-U1361A-029X-1-W-113	u					2010-06-02T19:56:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	25.2	144.4	5.7	318-U1361A-029X-1-W-113-LP-DIR-AF						3.413e-10											2						273		318-U1361A-029X-1-W-113-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3924	pmagpy-2.93	318-U1361A-029X-1-W-113	u					2010-07-02T19:07:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	28.8	114.8	6.2	318-U1361A-029X-1-W-113-LP-DIR-AF						3.365e-10											2						273		318-U1361A-029X-1-W-113-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3925	pmagpy-2.93	318-U1361A-029X-1-W-113	u					2010-07-02T19:10:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	17.3	106.2	-2	318-U1361A-029X-1-W-113-LP-DIR-AF						4.289e-10											2						273		318-U1361A-029X-1-W-113-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3926	pmagpy-2.93	318-U1361A-029X-1-W-113	u					2010-07-02T19:12:00Z	0.08				0				0	0				4	273			
	This study		0.7	355.8	-58.8	318-U1361A-032X-1-W-75-LP-DIR-AF						3.537e-10											4						273		318-U1361A-032X-1-W-75-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3927	pmagpy-2.93	318-U1361A-032X-1-W-75	u					2010-06-02T19:57:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	24.3	144.6	-11.5	318-U1361A-032X-1-W-75-LP-DIR-AF						1.156e-10											2						273		318-U1361A-032X-1-W-75-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3928	pmagpy-2.93	318-U1361A-032X-1-W-75	u					2010-07-02T19:16:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	23.2	179.5	-67.3	318-U1361A-032X-1-W-75-LP-DIR-AF						1.237e-10											2						273		318-U1361A-032X-1-W-75-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3929	pmagpy-2.93	318-U1361A-032X-1-W-75	u					2010-07-02T19:20:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	57.1	223.3	-42.2	318-U1361A-032X-1-W-75-LP-DIR-AF						1.264e-10											2						273		318-U1361A-032X-1-W-75-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3930	pmagpy-2.93	318-U1361A-032X-1-W-75	u					2010-07-02T19:23:00Z	0.08				0				0	0				4	273			
	This study		0.4	24.9	-61.3	318-U1361A-032X-2-W-41-LP-DIR-AF						6.582000000000001e-10											4						273		318-U1361A-032X-2-W-41-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3931	pmagpy-2.93	318-U1361A-032X-2-W-41	u					2010-06-02T19:57:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	20.5	136.6	-60.1	318-U1361A-032X-2-W-41-LP-DIR-AF						3.1830000000000003e-10											2						273		318-U1361A-032X-2-W-41-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3932	pmagpy-2.93	318-U1361A-032X-2-W-41	u					2010-07-02T20:23:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	29.1	141.3	-22.1	318-U1361A-032X-2-W-41-LP-DIR-AF						1.243e-10											2						273		318-U1361A-032X-2-W-41-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3933	pmagpy-2.93	318-U1361A-032X-2-W-41	u					2010-07-02T20:26:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	53.8	83.6	-43.9	318-U1361A-032X-2-W-41-LP-DIR-AF						1.1400000000000001e-10											2						273		318-U1361A-032X-2-W-41-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3934	pmagpy-2.93	318-U1361A-032X-2-W-41	u					2010-07-02T20:29:00Z	0.08				0				0	0				4	273			
	This study		0.4	45.8	-67.8	318-U1361A-032X-3-W-34-LP-DIR-AF						7.127e-10											4						273		318-U1361A-032X-3-W-34-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3935	pmagpy-2.93	318-U1361A-032X-3-W-34	u					2010-06-02T19:58:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	4.3	69.8	-72.8	318-U1361A-032X-3-W-34-LP-DIR-AF						4.2230000000000003e-10											2						273		318-U1361A-032X-3-W-34-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3936	pmagpy-2.93	318-U1361A-032X-3-W-34	u					2010-07-02T20:42:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	5.6	81.0	-51.2	318-U1361A-032X-3-W-34-LP-DIR-AF						3.054e-10											2						273		318-U1361A-032X-3-W-34-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3937	pmagpy-2.93	318-U1361A-032X-3-W-34	u					2010-07-02T20:45:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	21.4	116.7	-15.7	318-U1361A-032X-3-W-34-LP-DIR-AF						2.3819999999999996e-10											2						273		318-U1361A-032X-3-W-34-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3938	pmagpy-2.93	318-U1361A-032X-3-W-34	u					2010-07-02T20:47:00Z	0.08				0				0	0				4	273			
	This study		0.5	78.3	-3.9	318-U1361A-032X-4-W-110-LP-DIR-AF						4.512e-10											4						273		318-U1361A-032X-4-W-110-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3939	pmagpy-2.93	318-U1361A-032X-4-W-110	u					2010-06-02T19:59:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	15.7	133.0	14.4	318-U1361A-032X-4-W-110-LP-DIR-AF						3.195e-10											2						273		318-U1361A-032X-4-W-110-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3940	pmagpy-2.93	318-U1361A-032X-4-W-110	u					2010-07-02T20:51:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	11.6	129.9	1.9	318-U1361A-032X-4-W-110-LP-DIR-AF						3.084e-10											2						273		318-U1361A-032X-4-W-110-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3941	pmagpy-2.93	318-U1361A-032X-4-W-110	u					2010-07-02T20:53:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	44.8	113.9	23	318-U1361A-032X-4-W-110-LP-DIR-AF						1.621e-10											2						273		318-U1361A-032X-4-W-110-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3942	pmagpy-2.93	318-U1361A-032X-4-W-110	u					2010-07-02T20:56:00Z	0.08				0				0	0				4	273			
	This study		0.4	9.9	-56.5	318-U1361A-032X-5-W-101-LP-DIR-AF						1.035e-09											4						273		318-U1361A-032X-5-W-101-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3943	pmagpy-2.93	318-U1361A-032X-5-W-101	u					2010-06-02T19:59:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	1.1	53.9	-69.8	318-U1361A-032X-5-W-101-LP-DIR-AF						7.128e-10											2						273		318-U1361A-032X-5-W-101-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3944	pmagpy-2.93	318-U1361A-032X-5-W-101	u					2010-07-06T14:31:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	107.2	347.2	-26.1	318-U1361A-032X-5-W-101-LP-DIR-AF						9.653e-11											2						273		318-U1361A-032X-5-W-101-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3945	pmagpy-2.93	318-U1361A-032X-5-W-101	u					2010-07-06T14:34:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	10.6	219.9	-1.8	318-U1361A-032X-5-W-101-LP-DIR-AF						3.399e-10											2						273		318-U1361A-032X-5-W-101-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3946	pmagpy-2.93	318-U1361A-032X-5-W-101	u					2010-07-06T14:37:00Z	0.08				0				0	0				4	273			
	This study	average of multiple measurements.	9.7	207.6	23.2	318-U1361A-032X-5-W-101-LP-DIR-AF						3.803e-10											2						273		318-U1361A-032X-5-W-101-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	3947	pmagpy-2.93	318-U1361A-032X-5-W-101	u					2010-07-06T14:39:00Z	0.1				0				0	0				5	273			
	This study		0.6	333.9	-57.5	318-U1361A-032X-6-W-59-LP-DIR-AF						7.779999999999999e-10											4						273		318-U1361A-032X-6-W-59-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3948	pmagpy-2.93	318-U1361A-032X-6-W-59	u					2010-06-02T20:00:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	20.6	331.1	-68.9	318-U1361A-032X-6-W-59-LP-DIR-AF						2.3209999999999998e-10											2						273		318-U1361A-032X-6-W-59-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3949	pmagpy-2.93	318-U1361A-032X-6-W-59	u					2010-07-06T14:53:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	19.1	23.7	-50.7	318-U1361A-032X-6-W-59-LP-DIR-AF						2.675e-10											2						273		318-U1361A-032X-6-W-59-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3950	pmagpy-2.93	318-U1361A-032X-6-W-59	u					2010-07-06T14:55:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	73.4	32.1	-47.1	318-U1361A-032X-6-W-59-LP-DIR-AF						9.340000000000001e-11											2						273		318-U1361A-032X-6-W-59-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3951	pmagpy-2.93	318-U1361A-032X-6-W-59	u					2010-07-06T14:58:00Z	0.08				0				0	0				4	273			
	This study		0.7	321.0	-54.5	318-U1361A-033X-1-W-112-LP-DIR-AF						6.487000000000001e-10											4						273		318-U1361A-033X-1-W-112-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3952	pmagpy-2.93	318-U1361A-033X-1-W-112	u					2010-06-02T20:01:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	7.4	213.2	-72.6	318-U1361A-033X-1-W-112-LP-DIR-AF						3.3839999999999994e-10											2						273		318-U1361A-033X-1-W-112-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3953	pmagpy-2.93	318-U1361A-033X-1-W-112	u					2010-07-06T15:26:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	10.7	237.0	-86.3	318-U1361A-033X-1-W-112-LP-DIR-AF						3.8560000000000004e-10											2						273		318-U1361A-033X-1-W-112-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3954	pmagpy-2.93	318-U1361A-033X-1-W-112	u					2010-07-06T15:29:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	8.3	241.5	-80.6	318-U1361A-033X-1-W-112-LP-DIR-AF						2.616e-10											2						273		318-U1361A-033X-1-W-112-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3955	pmagpy-2.93	318-U1361A-033X-1-W-112	u					2010-07-06T15:31:00Z	0.08				0				0	0				4	273			
	This study	average of multiple measurements.	12.6	294.2	-47.9	318-U1361A-033X-1-W-112-LP-DIR-AF						1.313e-10											2						273		318-U1361A-033X-1-W-112-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	3956	pmagpy-2.93	318-U1361A-033X-1-W-112	u					2010-07-06T15:34:00Z	0.1				0				0	0				5	273			
	This study		1.8	349.2	-65.8	318-U1361A-033X-2-W-82-LP-DIR-AF						4.326e-10											4						273		318-U1361A-033X-2-W-82-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3957	pmagpy-2.93	318-U1361A-033X-2-W-82	u					2010-06-02T20:01:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	8.6	137.9	-78.2	318-U1361A-033X-2-W-82-LP-DIR-AF						2.9769999999999996e-10											2						273		318-U1361A-033X-2-W-82-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3958	pmagpy-2.93	318-U1361A-033X-2-W-82	u					2010-07-06T15:44:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	8.6	130.4	-60.9	318-U1361A-033X-2-W-82-LP-DIR-AF						2.7010000000000003e-10											2						273		318-U1361A-033X-2-W-82-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3959	pmagpy-2.93	318-U1361A-033X-2-W-82	u					2010-07-06T15:46:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	15.7	171.2	-61.6	318-U1361A-033X-2-W-82-LP-DIR-AF						2.078e-10											2						273		318-U1361A-033X-2-W-82-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3960	pmagpy-2.93	318-U1361A-033X-2-W-82	u					2010-07-06T15:49:00Z	0.08				0				0	0				4	273			
	This study	average of multiple measurements.	19.3	112.7	-68.6	318-U1361A-033X-2-W-82-LP-DIR-AF						1.6069999999999997e-10											2						273		318-U1361A-033X-2-W-82-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	3961	pmagpy-2.93	318-U1361A-033X-2-W-82	u					2010-07-06T15:52:00Z	0.1				0				0	0				5	273			
	This study		0.3	114.6	-75.8	318-U1361A-033X-3-W-119-LP-DIR-AF						1.364e-07											4						273		318-U1361A-033X-3-W-119-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3962	pmagpy-2.93	318-U1361A-033X-3-W-119	u					2010-06-02T20:02:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	0.7	113.4	-75.8	318-U1361A-033X-3-W-119-LP-DIR-AF						8.261000000000001e-08											2						273		318-U1361A-033X-3-W-119-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3963	pmagpy-2.93	318-U1361A-033X-3-W-119	u					2010-07-06T20:35:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	0.6	113.3	-77	318-U1361A-033X-3-W-119-LP-DIR-AF						2.955e-08											2						273		318-U1361A-033X-3-W-119-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3964	pmagpy-2.93	318-U1361A-033X-3-W-119	u					2010-07-06T20:38:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	5.2	137.3	-81.3	318-U1361A-033X-3-W-119-LP-DIR-AF						8.977e-09											2						273		318-U1361A-033X-3-W-119-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3965	pmagpy-2.93	318-U1361A-033X-3-W-119	u					2010-07-06T20:41:00Z	0.08				0				0	0				4	273			
	This study	average of multiple measurements.	7.6	227.9	-70.5	318-U1361A-033X-3-W-119-LP-DIR-AF						2.432e-09											2						273		318-U1361A-033X-3-W-119-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	3966	pmagpy-2.93	318-U1361A-033X-3-W-119	u					2010-07-06T20:43:00Z	0.1				0				0	0				5	273			
	This study		0.3	4.4	-66.1	318-U1361A-033X-4-W-90-LP-DIR-AF						1.537e-09											4						273		318-U1361A-033X-4-W-90-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3967	pmagpy-2.93	318-U1361A-033X-4-W-90	u					2010-06-02T20:03:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	7.8	3.7	-82.2	318-U1361A-033X-4-W-90-LP-DIR-AF						1.0829999999999999e-09											2						273		318-U1361A-033X-4-W-90-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3968	pmagpy-2.93	318-U1361A-033X-4-W-90	u					2010-07-06T20:55:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	6.4	15.7	-75.7	318-U1361A-033X-4-W-90-LP-DIR-AF						7.074e-10											2						273		318-U1361A-033X-4-W-90-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3969	pmagpy-2.93	318-U1361A-033X-4-W-90	u					2010-07-06T20:57:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	4.9	355.1	-74.2	318-U1361A-033X-4-W-90-LP-DIR-AF						5.157000000000001e-10											2						273		318-U1361A-033X-4-W-90-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3970	pmagpy-2.93	318-U1361A-033X-4-W-90	u					2010-07-06T21:17:00Z	0.08				0				0	0				4	273			
	This study	average of multiple measurements.	15.6	81.6	-79.2	318-U1361A-033X-4-W-90-LP-DIR-AF						6.014e-10											2						273		318-U1361A-033X-4-W-90-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	3971	pmagpy-2.93	318-U1361A-033X-4-W-90	u					2010-07-06T21:19:00Z	0.1				0				0	0				5	273			
	This study		5	108.0	-8.8	318-U1361A-033X-5-W-38-LP-DIR-AF						3.7690000000000005e-09											4						273		318-U1361A-033X-5-W-38-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3972	pmagpy-2.93	318-U1361A-033X-5-W-38	u					2010-06-02T20:03:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	12.7	93.8	-0.8	318-U1361A-033X-5-W-38-LP-DIR-AF						2.521e-09											2						273		318-U1361A-033X-5-W-38-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3973	pmagpy-2.93	318-U1361A-033X-5-W-38	u					2010-07-07T14:15:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	80.4	144.3	29.6	318-U1361A-033X-5-W-38-LP-DIR-AF						8.956e-10											2						273		318-U1361A-033X-5-W-38-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3974	pmagpy-2.93	318-U1361A-033X-5-W-38	u					2010-07-07T14:18:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	45.5	162.6	38.8	318-U1361A-033X-5-W-38-LP-DIR-AF						2.2589999999999997e-09											2						273		318-U1361A-033X-5-W-38-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3975	pmagpy-2.93	318-U1361A-033X-5-W-38	u					2010-07-07T14:21:00Z	0.08				0				0	0				4	273			
	This study		0.3	34.3	-78.5	318-U1361A-033X-6-W-12-LP-DIR-AF						3.632e-08											4						273		318-U1361A-033X-6-W-12-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3976	pmagpy-2.93	318-U1361A-033X-6-W-12	u					2010-06-02T20:04:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	1.3	39.3	-80.4	318-U1361A-033X-6-W-12-LP-DIR-AF						2.161e-08											2						273		318-U1361A-033X-6-W-12-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3977	pmagpy-2.93	318-U1361A-033X-6-W-12	u					2010-07-07T17:03:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	7.8	48.2	-74	318-U1361A-033X-6-W-12-LP-DIR-AF						7.644e-09											2						273		318-U1361A-033X-6-W-12-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3978	pmagpy-2.93	318-U1361A-033X-6-W-12	u					2010-07-07T17:05:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	22.8	33.2	-62.1	318-U1361A-033X-6-W-12-LP-DIR-AF						2.297e-09											2						273		318-U1361A-033X-6-W-12-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3979	pmagpy-2.93	318-U1361A-033X-6-W-12	u					2010-07-07T17:08:00Z	0.08				0				0	0				4	273			
	This study	average of multiple measurements.	45.8	34.1	-34.6	318-U1361A-033X-6-W-12-LP-DIR-AF						1.124e-09											2						273		318-U1361A-033X-6-W-12-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	3980	pmagpy-2.93	318-U1361A-033X-6-W-12	u					2010-07-07T17:10:00Z	0.1				0				0	0				5	273			
	This study		0.7	2.5	-38.2	318-U1361A-034X-2-W-138-LP-DIR-AF						1.233e-09											4						273		318-U1361A-034X-2-W-138-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3981	pmagpy-2.93	318-U1361A-034X-2-W-138	u					2010-06-02T20:04:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	36.5	209.0	-6.3	318-U1361A-034X-2-W-138-LP-DIR-AF						4.823e-10											2						273		318-U1361A-034X-2-W-138-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3982	pmagpy-2.93	318-U1361A-034X-2-W-138	u					2010-07-07T17:27:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	12.7	145.1	33.3	318-U1361A-034X-2-W-138-LP-DIR-AF						5.955e-10											2						273		318-U1361A-034X-2-W-138-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3983	pmagpy-2.93	318-U1361A-034X-2-W-138	u					2010-07-07T17:35:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	50.3	249.9	22.4	318-U1361A-034X-2-W-138-LP-DIR-AF						4.2389999999999995e-10											2						273		318-U1361A-034X-2-W-138-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3984	pmagpy-2.93	318-U1361A-034X-2-W-138	u					2010-07-07T17:38:00Z	0.08				0				0	0				4	273			
	This study		0.3	10.5	67.5	318-U1361A-034X-3-W-20-LP-DIR-AF						1.328e-08											4						273		318-U1361A-034X-3-W-20-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3985	pmagpy-2.93	318-U1361A-034X-3-W-20	u					2010-06-02T20:05:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	2.9	11.2	76.8	318-U1361A-034X-3-W-20-LP-DIR-AF						9.803e-09											2						273		318-U1361A-034X-3-W-20-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3986	pmagpy-2.93	318-U1361A-034X-3-W-20	u					2010-07-07T17:41:00Z	0.04				0				0	0				2	273			
	This study	average of multiple measurements.	6.4	317.0	85.3	318-U1361A-034X-3-W-20-LP-DIR-AF						4.499e-09											2						273		318-U1361A-034X-3-W-20-LP-DIR-AF-3	LT-AF-Z:DE-VM:LP-DIR-AF	g	3987	pmagpy-2.93	318-U1361A-034X-3-W-20	u					2010-07-07T17:43:00Z	0.06				0				0	0				3	273			
	This study	average of multiple measurements.	12.3	88.5	77.1	318-U1361A-034X-3-W-20-LP-DIR-AF						2.338e-09											2						273		318-U1361A-034X-3-W-20-LP-DIR-AF-4	LT-AF-Z:DE-VM:LP-DIR-AF	g	3988	pmagpy-2.93	318-U1361A-034X-3-W-20	u					2010-07-07T17:46:00Z	0.08				0				0	0				4	273			
	This study	average of multiple measurements.	16.9	336.7	42.8	318-U1361A-034X-3-W-20-LP-DIR-AF						5.775e-10											2						273		318-U1361A-034X-3-W-20-LP-DIR-AF-5	LT-AF-Z:DE-VM:LP-DIR-AF	g	3989	pmagpy-2.93	318-U1361A-034X-3-W-20	u					2010-07-07T17:48:00Z	0.1				0				0	0				5	273			
	This study		0.3	162.0	84.5	318-U1361A-034X-4-W-35-LP-DIR-AF						8.429000000000001e-08											4						273		318-U1361A-034X-4-W-35-LP-DIR-AF-1	LT-AF-Z:LP-DIR-AF	g	3990	pmagpy-2.93	318-U1361A-034X-4-W-35	u					2010-06-02T20:06:00Z	0.03				0				0	0				1	273			
	This study	average of multiple measurements.	0.5	163.4	83	318-U1361A-034X-4-W-35-LP-DIR-AF						5.176e-08											2						273		318-U1361A-034X-4-W-35-LP-DIR-AF-2	LT-AF-Z:DE-VM:LP-DIR-AF	g	3991	pmagpy-2.93	318-U1361A-034X-4-W-35	u					2010-07-07T19:52:00Z	0.04				0				0	0				2	273			
