tab	measurements
analysts	citations	description	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num
Elliot Hurst	This study	Step Type-P:Step Number-2	283.91	59.07	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.166e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_10	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	348	NVPATF25A2	u	2013:09:16:11:27:35		3e-05	0	90	45.86	10	5	10
Elliot Hurst	This study	Step Type-Z:Step Number-5	276.36	26.78	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	7.093e-08	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_11	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	349	NVPATF25A2	u	2013:09:16:11:29:40		0.0	0	0	82.68	20	5	11
Elliot Hurst	This study	Step Type-I:Step Number-5	284.27	68.01	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.467e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_12	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	350	NVPATF25A2	u	2013:09:16:11:33:12		3e-05	0	90	83.21	20	5	12
Elliot Hurst	This study	Step Type-I:Step Number-6	281.82	72.78	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.5869999999999999e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_13	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	351	NVPATF25A2	u	2013:09:16:11:35:12		3e-05	0	90	91.45	23	5	13
Elliot Hurst	This study	Step Type-Z:Step Number-6	281.04	35.49	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.822e-08	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_14	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	352	NVPATF25A2	u	2013:09:16:11:37:14		0.0	0	0	96.79	23	5	14
Elliot Hurst	This study	Step Type-P:Step Number-4	277.79	70.15	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.393e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_15	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	353	NVPATF25A2	u	2013:09:16:11:40:34		3e-05	0	90	75.04	18	5	15
Elliot Hurst	This study	Step Type-Z:Step Number-7	279.21	33.92	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	5.497000000000001e-08	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_16	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	354	NVPATF25A2	u	2013:09:16:11:42:48		0.0	0	0	102.36	25	5	16
Elliot Hurst	This study	Step Type-I:Step Number-7	286.52	76.37	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.705e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_17	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	355	NVPATF25A2	u	2013:09:16:11:44:48		3e-05	0	90	103.97	25	5	17
Elliot Hurst	This study	Step Type-I:Step Number-8	276.29	81.96	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.786e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_18	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	356	NVPATF25A2	u	2013:09:16:11:47:15		3e-05	0	90	124.5	25	6	18
Elliot Hurst	This study	Step Type-Z:Step Number-8	271.82	43.54	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	5.136e-08	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_19	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	357	NVPATF25A2	u	2013:09:16:11:49:26		0.0	0	0	122.73	25	6	19
Elliot Hurst	This study	Step Type-P:Step Number-6	289.75	79.34	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.6989999999999998e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_20	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	358	NVPATF25A2	u	2013:09:16:11:51:24		3e-05	0	90	97.81	23	5	20
Elliot Hurst	This study	Step Type-Z:Step Number-9	269.07	51.5	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.2560000000000005e-08	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_21	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	359	NVPATF25A2	u	2013:09:16:11:53:57		0.0	0	0	145.51	25	7	21
Elliot Hurst	This study	Step Type-I:Step Number-9	291.78	85.07	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.849e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_22	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	360	NVPATF25A2	u	2013:09:16:11:56:02		3e-05	0	90	145.08	25	7	22
Elliot Hurst	This study	Step Type-I:Step Number-10	289.65	86.44	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.111e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_23	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	361	NVPATF25A2	u	2013:09:16:11:59:28		3e-05	0	90	164.85	25	8	23
Elliot Hurst	This study	Step Type-Z:Step Number-10	250.1	36.7	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.109e-08	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_24	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	362	NVPATF25A2	u	2013:09:16:12:03:46		0.0	0	0	166.25	25	8	24
Elliot Hurst	This study	Step Type-P:Step Number-8	291.72	85.45	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.893e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_25	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	363	NVPATF25A2	u	2013:09:16:13:30:15		3e-05	0	90	124.31	25	6	25
Elliot Hurst	This study	Step Type-Z:Step Number-11	254.27	46.51	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.861e-08	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_26	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	364	NVPATF25A2	u	2013:09:16:13:36:29		0.0	0	0	185.34	25	9	26
Elliot Hurst	This study	Step Type-I:Step Number-11	208.13	89.79	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.326e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_27	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	365	NVPATF25A2	u	2013:09:16:13:38:50		3e-05	0	90	179.21	25	9	27
Elliot Hurst	This study	Step Type-I:Step Number-12	2.72	87.32	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.4780000000000004e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_28	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	366	NVPATF25A2	u	2013:09:16:13:41:55		3e-05	0	90	204.35	25	10	28
Elliot Hurst	This study	Step Type-Z:Step Number-12	205.02	72.29	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.171e-08	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_29	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	367	NVPATF25A2	u	2013:09:16:13:45:29		0.0	0	0	204.48	25	10	29
Elliot Hurst	This study	Step Type-P:Step Number-10	335.18	88.22	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.24e-07	273.0	NVPATF25A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_30	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	368	NVPATF25A2	u	2013:09:16:13:49:29		3e-05	0	90	162.77	25	8	30
